00GE               20171120                                                                                   
0601GEA0N       20180101003825005000010000 0000000000003249   
0601GEA0N       20180101003835005000010000 0000000000003251   
0601GEA0N       20180101003845005000010000 0000000000003253   
0601GEA0N       20180101003855005000010000 0000000000003255   
0601GEA0N       20180101003865005000010000 0000000000003257   
0601GEA0N       20180101003875005000010000 0000000000003259   
0601GEA0N       20180101003885005000010000 0000000000003261   
0601GEA0N       20180101003895005000010000 0000000000003263   
0601GEA0N       20180101003905005000010000 0000000000003265   
0601GEA0N       20180101003915005000010000 0000000000003267   
0601GEA0N       20180101003925005000010000 0000000000003269   
0601GEA0N       20180101003935005000010000 0000000000003271   
0601GEA0N       20180101003945005000010000 0000000000003273   
0601GEA0N       20180101003955005000010000 0000000000003275   
0601GEA0N       20180101003965005000010000 0000000000003277   
0601GEA0N       20180101003975005000010000 0000000000003279   
0601GEA0N       20180101003985005000010000 0000000000003280   
0601GEA0N       20180101003995005000010000 0000000000003282   
0601GEA0N       20180101004005005000010000 0000000000003284   
0601GEA0N       20180101004015005000010000 0000000000003286   
0601GEA0N       20180101004025005000010000 0000000000003288   
0601GEA0N       20180101004035005000010000 0000000000003290   
0601GEA0N       20180101004045005000010000 0000000000003292   
0601GEA0N       20180101004055005000010000 0000000000003294   
0601GEA0N       20180101004065005000010000 0000000000003296   
0601GEA0N       20180101004075005000010000 0000000000003297   
0601GEA0N       20180101004085005000010000 0000000000003299   
0601GEA0N       20180101004095005000010000 0000000000003301   
0601GEA0N       20180101004105005000010000 0000000000003303   
0601GEA0N       20180101004115005000010000 0000000000003305   
0601GEA0N       20180101004125005000010000 0000000000003307   
0601GEA0N       20180101004135005000010000 0000000000003308   
0601GEA0N       20180101004145005000010000 0000000000003310   
0601GEA0N       20180101004155005000010000 0000000000003312   
0601GEA0N       20180101004165005000010000 0000000000003313   
0601GEA0N       20180101004175005000010000 0000000000003315   
0601GEA0N       20180101004185005000010000 0000000000003317   
0601GEA0N       20180101004195005000010000 0000000000003319   
0601GEA0N       20180101004205005000010000 0000000000003320   
0601GEA0N       20180101004215005000010000 0000000000003322   
0601GEA0N       20180101004225005000010000 0000000000003324   
0601GEA0N       20180101004235005000010000 0000000000003326   
0601GEA0N       20180101004245005000010000 0000000000003327   
0601GEA0N       20180101004255005000010000 0000000000003329   
0601GEA0N       20180101004265005000010000 0000000000003331   
0601GEA0N       20180101004275005000010000 0000000000003332   
0601GEA0N       20180101004285005000010000 0000000000003334   
0601GEA0N       20180101004295005000010000 0000000000003336   
0601GEA0N       20180101004305005000010000 0000000000003337   
0601GEA0N       20180101004315005000010000 0000000000003339   
0601GEA0N       20180101004325005000010000 0000000000003341   
0601GEA0N       20180101004335005000010000 0000000000003342   
0601GEA0N       20180101004345005000010000 0000000000003344   
0601GEA0N       20180101004355005000010000 0000000000003345   
0601GEA0N       20180101004365005000010000 0000000000003347   
0601GEA0N       20180101004375005000010000 0000000000003349   
0601GEA0N       20180101004385005000010000 0000000000003350   
0601GEA0N       20180101004395005000010000 0000000000003352   
0601GEA0N       20180101004405005000010000 0000000000003353   
0601GEA0N       20180101004415005000010000 0000000000003355   
0601GEA0N       20180101004425005000010000 0000000000003356   
0601GEA0N       20180101004435005000010000 0000000000003358   
0601GEA0N       20180101004445005000010000 0000000000003360   
0601GEA0N       20180101004455005000010000 0000000000003361   
0601GEA0N       20180101004465005000010000 0000000000003363   
0601GEA0N       20180101004475005000010000 0000000000003364   
0601GEA0N       20180101004485005000010000 0000000000003366   
0601GEA0N       20180101004495005000010000 0000000000003367   
0601GEA0N       20180101004505005000010000 0000000000003369   
0601GEA0N       20180101004515005000010000 0000000000003370   
0601GEA0N       20180101004525005000010000 0000000000003372   
0601GEA0N       20180101004535005000010000 0000000000003373   
0601GEA0N       20180101004545005000010000 0000000000003374   
0601GEA0N       20180101004555005000010000 0000000000003376   
0601GEA0N       20180101004565005000010000 0000000000003378   
0601GEA0N       20180101004575005000010000 0000000000003379   
0601GEA0N       20180101004585005000010000 0000000000003380   
0601GEA0N       20180101004595005000010000 0000000000003382   
0601GEA0N       20180101004605005000010000 0000000000003383   
0601GEA0N       20180101004615005000010000 0000000000003385   
0601GEA0N       20180101004625005000010000 0000000000003386   
0601GEA0N       20180101004635005000010000 0000000000003387   
0601GEA0N       20180101004645005000010000 0000000000003389   
0601GEA0N       20180101004655005000010000 0000000000003390   
0601GEA0N       20180101004665005000010000 0000000000003392   
0601GEA0N       20180101004675005000010000 0000000000003393   
0601GEA0N       20180101004685005000010000 0000000000003395   
0601GEA0N       20180101004695005000010000 0000000000003396   
0601GEA0N       20180101004705005000010000 0000000000003397   
0601GEA0N       20180101004715005000010000 0000000000003399   
0601GEA0N       20180101004725005000010000 0000000000003400   
0601GEA0N       20180101004735005000010000 0000000000003401   
0601GEA0N       20180101004745005000010000 0000000000003403   
0601GEA0N       20180101004755005000010000 0000000000003404   
0601GEA0N       20180101004765005000010000 0000000000003405   
0601GEA0N       20180101004775005000010000 0000000000003407   
0601GEA0N       20180101004785005000010000 0000000000003408   
0601GEA0N       20180101004795005000010000 0000000000003409   
0601GEA0N       20180101004805005000010000 0000000000003411   
0601GEA0N       20180101004815005000010000 0000000000003412   
0601GEA0N       20180101004825005000010000 0000000000003413   
0601GEA0N       20180101004835005000020000 0000000000003415   
0601GEA0N       20180101004855005000020000 0000000000003418   
0601GEA0N       20180101004875005000020000 0000000000003420   
0601GEA0N       20180101004895005000020000 0000000000003423   
0601GEA0N       20180101004915005000020000 0000000000003426   
0601GEA0N       20180101004935005000020000 0000000000003428   
0601GEA0N       20180101004955005000020000 0000000000003431   
0601GEA0N       20180101004975005000020000 0000000000003433   
0601GEA0N       20180101004995005000020000 0000000000003435   
0601GEA0N       20180101005015005000020000 0000000000003438   
0601GEA0N       20180101005035005000020000 0000000000003440   
0601GEA0N       20180101005055005000020000 0000000000003443   
0601GEA0N       20180101005075005000020000 0000000000003445   
0601GEA0N       20180101005095005000020000 0000000000003447   
0601GEA0N       20180101005115005000020000 0000000000003450   
0601GEA0N       20180101005135005000020000 0000000000003452   
0601GEA0N       20180101005155005000020000 0000000000003454   
0601GEA0N       20180101005175005000020000 0000000000003457   
0601GEA0N       20180101005195005000020000 0000000000003459   
0601GEA0N       20180101005215005000020000 0000000000003461   
0601GEA0N       20180101005235005000020000 0000000000003463   
0601GEA0N       20180101005255005000020000 0000000000003466   
0601GEA0N       20180101005275005000020000 0000000000003468   
0601GEA0N       20180101005295005000020000 0000000000003470   
0601GEA0N       20180101005315005000020000 0000000000003472   
0601GEA0N       20180101005335005000020000 0000000000003474   
0601GEA0N       20180101005355005000020000 0000000000003476   
0601GEA0N       20180101005375005000020000 0000000000003478   
0601GEA0N       20180101005395005000020000 0000000000003481   
0601GEA0N       20180101005415005000020000 0000000000003483   
0601GEA0N       20180101005435005000020000 0000000000003485   
0601GEA0N       20180101005455005000020000 0000000000003487   
0601GEA0N       20180101005475005000020000 0000000000003489   
0601GEA0N       20180101005495005000020000 0000000000003491   
0601GEA0N       20180101005515005000020000 0000000000003493   
0601GEA0N       20180101005535005000020000 0000000000003495   
0601GEA0N       20180101005555005000020000 0000000000003497   
0601GEA0N       20180101005575005000020000 0000000000003499   
0601GEA0N       20180101005595005000020000 0000000000003501   
0601GEA0N       20180101005615005000020000 0000000000003503   
0601GEA0N       20180101005635005000020000 0000000000003505   
0601GEA0N       20180101005655005000020000 0000000000003506   
0601GEA0N       20180101005675005000020000 0000000000003508   
0601GEA0N       20180101005695005000020000 0000000000003510   
0601GEA0N       20180101005715005000020000 0000000000003512   
0601GEA0N       20180101005735005000020000 0000000000003514   
0601GEA0N       20180101005755005000020000 0000000000003516   
0601GEA0N       20180101005775005000020000 0000000000003518   
0601GEA0N       20180101005795005000020000 0000000000003519   
0601GEA0N       20180101005815005000020000 0000000000003521   
0601GEA0N       20180101005835005000020000 0000000000003523   
0601GEA0N       20180101005855005000020000 0000000000003525   
0601GEA0N       20180101005875005000020000 0000000000003527   
0601GEA0N       20180101005895005000020000 0000000000003529   
0601GEA0N       20180101005915005000020000 0000000000003531   
0601GEA0N       20180101005935005000020000 0000000000003533   
0601GEA0N       20180101005955005000020000 0000000000003535   
0601GEA0N       20180101005975005000020000 0000000000003537   
0601GEA0N       20180101005995005000020000 0000000000003539   
0601GEA0N       20180101006015005000020000 0000000000003541   
0601GEA0N       20180101006035005000020000 0000000000003543   
0601GEA0N       20180101006055005000020000 0000000000003545   
0601GEA0N       20180101006075005000020000 0000000000003547   
0601GEA0N       20180101006095005000020000 0000000000003549   
0601GEA0N       20180101006115005000020000 0000000000003551   
0601GEA0N       20180101006135005000020000 0000000000003553   
