00AR               20171221                                                                                   
0601ARH2N       20180101001150100000005000 0200012140001053   
0601ARH2N       20180101001155100000005000 0200012240001058   
0601ARH2N       20180101001160100000005000 0200012360001064   
0601ARH2N       20180101001165100000005000 0200012470001068   
0601ARH2N       20180101001170100000005000 0200012570001072   
0601ARH2N       20180101001175100000005000 0200012670001076   
0601ARH2N       20180101001180100000005000 0200012790001082   
0601ARH2N       20180101001185100000005000 0200012890001086   
0601ARH2N       20180101001190100000005000 0200012990001090   
0601ARH2N       20180101001195100000005000 0200013110001095   
0601ARH2N       20180101001200100000005000 0200013220001099   
0601ARH2N       20180101001205100000005000 0200013320001103   
0601ARH2N       20180101001210100000005000 0200013440001108   
0601ARH2N       20180101001215100000005000 0200013540001112   
0601ARH2N       20180101001220100000005000 0200013650001116   
0601ARH2N       20180101001225100000005000 0200013750001120   
0601ARH2N       20180101001230100000005000 0200013880001126   
0601ARH2N       20180101001235100000005000 0200013980001130   
0601ARH2N       20180101001240100000005000 0200014090001134   
0601ARH2N       20180101001245100000005000 0200014220001140   
0601ARH2N       20180101001250100000005000 0200014330001144   
0601ARH2N       20180101001255100000005000 0200014430001148   
0601ARH2N       20180101001260100000005000 0200014570001154   
0601ARH2N       20180101001265100000005000 0200014670001158   
0601ARH2N       20180101001270100000005000 0200014780001162   
0601ARH2N       20180101001275100000005000 0200014910001167   
0601ARH2N       20180101001280100000005000 0200015020001171   
0601ARH2N       20180101001285100000005000 0200015130001175   
0601ARH2N       20180101001290100000005000 0200015260001181   
0601ARH2N       20180101001295100000005000 0200015370001185   
0601ARH2N       20180101001300100000005000 0200015480001188   
0601ARH2N       20180101001305100000005000 0200015610001194   
0601ARH2N       20180101001310100000005000 0200015720001197   
0601ARH2N       20180101001315100000005000 0200015830001201   
0601ARH2N       20180101001320100000005000 0200015960001206   
0601ARH2N       20180101001325100000005000 0200016070001210   
0601ARH2N       20180101001330100000005000 0200016180001214   
0601ARH2N       20180101001335100000005000 0200016320001220   
0601ARH2N       20180101001340100000005000 0200016430001224   
0601ARH2N       20180101001345100000005000 0200016540001227   
0601ARH2N       20180101001350100000005000 0200016680001233   
0601ARH2N       20180101001355100000005000 0200016790001237   
0601ARH2N       20180101001360100000005000 0200016900001240   
0601ARH2N       20180101001365100000005000 0200017040001246   
0601ARH2N       20180101001370100000005000 0200017150001250   
0601ARH2N       20180101001375100000005000 0200017260001253   
0601ARH2N       20180101001380100000005000 0200017400001258   
0601ARH2N       20180101001385100000005000 0200017510001262   
0601ARH2N       20180101001390100000005000 0200017620001266   
0601ARH2N       20180101001395100000005000 0200017760001271   
0601ARH2N       20180101001400100000005000 0200017870001274   
0601ARH2N       20180101001405100000005000 0200017980001278   
0601ARH2N       20180101001410100000005000 0200018120001283   
0601ARH2N       20180101001415100000005000 0200018240001286   
0601ARH2N       20180101001420100000005000 0200018350001290   
0601ARH2N       20180101001425100000005000 0200018490001296   
0601ARH2N       20180101001430100000005000 0200018610001299   
0601ARH2N       20180101001435100000005000 0200018730001303   
0601ARH2N       20180101001440100000005000 0200018870001308   
0601ARH2N       20180101001445100000005000 0200018990001312   
0601ARH2N       20180101001450100000005000 0200019100001315   
0601ARH2N       20180101001455100000005000 0200019240001320   
0601ARH2N       20180101001460100000005000 0200019360001324   
0601ARH2N       20180101001465100000005000 0200019480001327   
0601ARH2N       20180101001470100000005000 0200019620001332   
0601ARH2N       20180101001475100000005000 0200019730001336   
0601ARH2N       20180101001480100000005000 0200019850001339   
0601ARH2N       20180101001485100000005000 0200019990001344   
0601ARH2N       20180101001490100000005000 0200020120001348   
0601ARH2N       20180101001495100000005000 0200020240001351   
0601ARH2N       20180101001500100000005000 0200020380001357   
0601ARH2N       20180101001505100000005000 0200020500001360   
0601ARH2N       20180101001510100000005000 0200020620001364   
0601ARH2N       20180101001515100000005000 0200020770001369   
0601ARH2N       20180101001520100000005000 0200020890001372   
0601ARH2N       20180101001525100000005000 0200021010001376   
0601ARH2N       20180101001530100000005000 0200021160001381   
0601ARH2N       20180101001535100000005000 0200021280001384   
0601ARH2N       20180101001540100000005000 0200021400001388   
0601ARH2N       20180101001545100000005000 0200021560001393   
0601ARH2N       20180101001550100000005000 0200021680001396   
0601ARH2N       20180101001555100000005000 0200021810001400   
0601ARH2N       20180101001560100000005000 0200021960001405   
0601ARH2N       20180101001565100000005000 0200022080001409   
0601ARH2N       20180101001570100000005000 0200022210001412   
0601ARH2N       20180101001575100000005000 0200022360001417   
0601ARH2N       20180101001580100000005000 0200022490001421   
0601ARH2N       20180101001585100000005000 0200022620001425   
0601ARH2N       20180101001590100000005000 0200022780001430   
0601ARH2N       20180101001595100000005000 0200022910001434   
0601ARH2N       20180101001600100000005000 0200023040001438   
0601ARH2N       20180101001605100000005000 0200023210001444   
0601ARH2N       20180101001610100000005000 0200023340001448   
0601ARH2N       20180101001615100000005000 0200023480001452   
0601ARH2N       20180101001620100000005000 0200023650001457   
0601ARH2N       20180101001625100000005000 0200023780001461   
0601ARH2N       20180101001630100000005000 0200023920001465   
0601ARH2N       20180101001635100000005000 0200024090001471   
0601ARH2N       20180101001640100000005000 0200024220001475   
0601ARH2N       20180101001645100000005000 0200024360001479   
0601ARH2N       20180101001650100000005000 0200024530001484   
0601ARH2N       20180101001655100000005000 0200024670001488   
0601ARH2N       20180101001660100000005000 0200024800001492   
0601ARH2N       20180101001665100000005000 0200024970001497   
0601ARH2N       20180101001670100000005000 0200025110001501   
0601ARH2N       20180101001675100000005000 0200025240001505   
0601ARH2N       20180101001680100000005000 0200025410001510   
0601ARH2N       20180101001685100000005000 0200025550001514   
0601ARH2N       20180101001690100000005000 0200025690001518   
0601ARH2N       20180101001695100000005000 0200025850001523   
0601ARH2N       20180101001700100000005000 0200025990001526   
0601ARH2N       20180101001705100000005000 0200026130001530   
0601ARH2N       20180101001710100000005000 0200026290001535   
0601ARH2N       20180101001715100000005000 0200026430001539   
0601ARH2N       20180101001720100000005000 0200026570001542   
0601ARH2N       20180101001725100000005000 0200026730001547   
0601ARH2N       20180101001730100000005000 0200026870001551   
0601ARH2N       20180101001735100000005000 0200027010001554   
0601ARH2N       20180101001740100000005000 0200027170001559   
0601ARH2N       20180101001745100000005000 0200027310001563   
0601ARH2N       20180101001750100000005000 0200027450001566   
0601ARH2N       20180101001755100000005000 0200027610001571   
0601ARH2N       20180101001760100000005000 0200027750001575   
0601ARH2N       20180101001765100000005000 0200027890001578   
0601ARH2N       20180101001770100000005000 0200028060001583   
0601ARH2N       20180101001775100000005000 0200028190001586   
0601ARH2N       20180101001780100000005000 0200028330001589   
0601ARH2N       20180101001785100000005000 0200028500001594   
0601ARH2N       20180101001790100000005000 0200028630001597   
0601ARH2N       20180101001795100000005000 0200028770001601   
0601ARH2N       20180101001800100000005000 0200028940001605   
0601ARH2N       20180101001805100000005000 0200029080001609   
0601ARH2N       20180101001810100000005000 0200029220001612   
0601ARH2N       20180101001815100000005000 0200029380001617   
0601ARH2N       20180101001820100000005000 0200029530001620   
0601ARH2N       20180101001825100000005000 0200029670001623   
0601ARH2N       20180101001830100000005000 0200029840001628   
0601ARH2N       20180101001835100000005000 0200029980001631   
0601ARH2N       20180101001840100000005000 0200030120001635   
0601ARH2N       20180101001845100000005000 0200030290001639   
0601ARH2N       20180101001850100000005000 0200030430001642   
0601ARH2N       20180101001855100000005000 0200030570001646   
0601ARH2N       20180101001860100000005000 0200030740001650   
0601ARH2N       20180101001865100000005000 0200030880001653   
0601ARH2N       20180101001870100000005000 0200031020001656   
0601ARH2N       20180101001875100000005000 0200031190001661   
0601ARH2N       20180101001880100000005000 0200031330001664   
0601ARH2N       20180101001885100000005000 0200031470001667   
0601ARH2N       20180101001890100000005000 0200031640001672   
0601ARH2N       20180101001895100000005000 0200031780001675   
0601ARH2N       20180101001900100000005000 0200031920001678   
0601ARH2N       20180101001905100000005000 0200032090001682   
0601ARH2N       20180101001910100000005000 0200032230001685   
0601ARH2N       20180101001915100000005000 0200032370001688   
0601ARH2N       20180101001920100000005000 0200032540001692   
0601ARH2N       20180101001925100000005000 0200032680001695   
0601ARH2N       20180101001930100000005000 0200032820001698   
0601ARH2N       20180101001935100000005000 0200032990001703   
0601ARH2N       20180101001940100000005000 0200033130001706   
0601ARH2N       20180101001945100000005000 0200033270001708   
0601ARH2N       20180101001950100000005000 0200033440001713   
0601ARH2N       20180101001955100000005000 0200033580001715   
0601ARH2N       20180101001960100000005000 0200033720001718   
0601ARH2N       20180101001965100000005000 0200033890001722   
0601ARH2N       20180101001970100000005000 0200034030001725   
0601ARH2N       20180101001975100000005000 0200034170001728   
0601ARH2N       20180101001980100000005000 0200034340001732   
0601ARH2N       20180101001985100000005000 0200034480001735   
0601ARH2N       20180101001990100000005000 0200034620001738   
0601ARH2N       20180101001995100000005000 0200034790001742   
0601ARH2N       20180101002000100000005000 0200034930001744   
0601ARH2N       20180101002005100000005000 0200035070001747   
0601ARH2N       20180101002010100000005000 0200035240001751   
0601ARH2N       20180101002015100000005000 0200035380001754   
0601ARH2N       20180101002020100000005000 0200035520001756   
0601ARH2N       20180101002025100000005000 0200035690001760   
0601ARH2N       20180101002030100000005000 0200035830001763   
0601ARH2N       20180101002035100000005000 0200035970001766   
0601ARH2N       20180101002040100000005000 0200036140001770   
0601ARH2N       20180101002045100000005000 0200036280001772   
0601ARH2N       20180101002050100000005000 0200036420001775   
0601ARH2N       20180101002055100000005000 0200036590001779   
0601ARH2N       20180101002060100000005000 0200036730001781   
0601ARH2N       20180101002065100000005000 0200036880001784   
0601ARH2N       20180101002070100000005000 0200037040001787   
0601ARH2N       20180101002075100000005000 0200037190001790   
0601ARH2N       20180101002080100000005000 0200037330001792   
0601ARH2N       20180101002085100000005000 0200037490001796   
0601ARH2N       20180101002090100000005000 0200037640001799   
0601ARH2N       20180101002095100000005000 0200037780001801   
0601ARH2N       20180101002100100000005000 0200037950001805   
0601ARH2N       20180101002105100000005000 0200038090001807   
0601ARH2N       20180101002110100000005000 0200038230001810   
0601ARH2N       20180101002115100000005000 0200038400001813   
0601ARH2N       20180101002120100000005000 0200038540001816   
0601ARH2N       20180101002125100000005000 0200038680001818   
0601ARH2N       20180101002130100000005000 0200038850001822   
0601ARH2N       20180101002135100000005000 0200038990001824   
0601ARH2N       20180101002140100000005000 0200039130001826   
0601ARH2N       20180101002145100000005000 0200039300001830   
0601ARH2N       20180101002150100000005000 0200039440001832   
0601ARH2N       20180101002155100000005000 0200039580001834   
0601ARH2N       20180101002160100000005000 0200039750001838   
0601ARH2N       20180101002165100000005000 0200039890001840   
0601ARH2N       20180101002170100000005000 0200040030001843   
0601ARH2N       20180101002175100000005000 0200040200001846   
0601ARH2N       20180101002180100000005000 0200040340001848   
0601ARH2N       20180101002185100000005000 0200040480001850   
0601ARH2N       20180101002190100000005000 0200040650001854   
0601ARH2N       20180101002195100000005000 0200040790001856   
0601ARH2N       20180101002200100000005000 0200040930001858   
0601ARH2N       20180101002205100000005000 0200041100001862   
0601ARH2N       20180101002210100000005000 0200041240001864   
0601ARH2N       20180101002215100000005000 0200041380001866   
0601ARH2N       20180101002220100000005000 0200041550001869   
0601ARH2N       20180101002225100000005000 0200041690001872   
0601ARH2N       20180101002230100000005000 0200041830001874   
0601ARH2N       20180101002235100000005000 0200042000001877   
0601ARH2N       20180101002240100000005000 0200042140001879   
0601ARH2N       20180101002245100000005000 0200042280001881   
0601ARH2N       20180101002250100000005000 0200042450001885   
0601ARH2N       20180101002255100000005000 0200042590001887   
0601ARH2N       20180101002260100000005000 0200042730001889   
0601ARH2N       20180101002265100000005000 0200042900001892   
0601ARH2N       20180101002270100000005000 0200043040001894   
0601ARH2N       20180101002275100000005000 0200043180001896   
0601ARH2N       20180101002280100000005000 0200043350001899   
0601ARH2N       20180101002285100000005000 0200043490001901   
0601ARH2N       20180101002290100000005000 0200043630001903   
0601ARH2N       20180101002295100000005000 0200043800001907   
0601ARH2N       20180101002300100000005000 0200043940001909   
0601ARH2N       20180101002305100000005000 0200044080001910   
0601ARH2N       20180101002310100000005000 0200044250001914   
0601ARH2N       20180101002315100000005000 0200044390001916   
0601ARH2N       20180101002320100000005000 0200044530001918   
0601ARH2N       20180101002325100000005000 0200044700001921   
0601ARH2N       20180101002330100000005000 0200044840001923   
0601ARH2N       20180101002335100000005000 0200044990001925   
0601ARH2N       20180101002340100000005000 0200045150001928   
0601ARH2N       20180101002345100000005000 0200045300001929   
0601ARH2N       20180101002350100000005000 0200045440001931   
0601ARH2N       20180101002355100000005000 0200045610001934   
0601ARH2N       20180101002360100000005000 0200045750001936   
0601ARH2N       20180101002365100000005000 0200045890001938   
0601ARH2N       20180101002370100000005000 0200046030001940   
0601ARH2N       20180101002375100000005000 0200046200001943   
0601ARH2N       20180101002380100000005000 0200046340001945   
0601ARH2N       20180101002385100000005000 0200046480001947   
0601ARH2N       20180101002390100000005000 0200046650001950   
0601ARH2N       20180101002395100000005000 0200046790001952   
0601ARH2N       20180101002400100000005000 0200046930001953   
0601ARH2N       20180101002405100000005000 0200047100001956   
0601ARH2N       20180101002410100000005000 0200047240001958   
0601ARH2N       20180101002415100000005000 0200047380001960   
0601ARH2N       20180101002420100000005000 0200047550001963   
0601ARH2N       20180101002425100000005000 0200047690001965   
0601ARH2N       20180101002430100000005000 0200047830001966   
0601ARH2N       20180101002435100000005000 0200048000001969   
0601ARH2N       20180101002440100000005000 0200048140001971   
0601ARH2N       20180101002445100000005000 0200048280001973   
0601ARH2N       20180101002450100000005000 0200048450001975   
0601ARH2N       20180101002455100000005000 0200048590001977   
0601ARH2N       20180101002460100000005000 0200048730001979   
0601ARH2N       20180101002465100000005000 0200048900001982   
0601ARH2N       20180101002470100000005000 0200049040001983   
0601ARH2N       20180101002475100000005000 0200049180001985   
0601ARH2N       20180101002480100000005000 0200049350001988   
0601ARH2N       20180101002485100000005000 0200049490001990   
0601ARH2N       20180101002490100000005000 0200049630001991   
0601ARH2N       20180101002495100000005000 0200049800001994   
0601ARH2N       20180101002500100000500000 0200057380002086   
0601ARH2N       20180101003000100000500000 0200072390002227   
0601ARH2N       20180101003500100000500000 0200087420002331   
0601ARH2N       20180101004000100000500000 0200101890002397   
0601ARH2N       20180101004500100000500000 0200115940002441   
0601ARH3N       20180101000000100000115000 0300000030000026   
0601ARH3N       20180101000115100000005000 0300000030000026   
0601ARH3N       20180101000120100000005000 0300000030000024   
0601ARH3N       20180101000125100000005000 0300000030000024   
0601ARH3N       20180101000130100000005000 0300000030000023   
0601ARH3N       20180101000135100000005000 0300000030000022   
0601ARH3N       20180101000140100000005000 0300000030000021   
0601ARH3N       20180101000145100000005000 0300000030000020   
0601ARH3N       20180101000150100000005000 0300000030000020   
0601ARH3N       20180101000155100000005000 0300000030000019   
0601ARH3N       20180101000160100000005000 0300000030000018   
0601ARH3N       20180101000165100000005000 0300000030000018   
0601ARH3N       20180101000170100000005000 0300000030000017   
0601ARH3N       20180101000175100000005000 0300000030000017   
0601ARH3N       20180101000180100000005000 0300000030000016   
0601ARH3N       20180101000185100000005000 0300000030000016   
0601ARH3N       20180101000190100000005000 0300000030000016   
0601ARH3N       20180101000195100000005000 0300000030000015   
0601ARH3N       20180101000200100000005000 0300000030000015   
0601ARH3N       20180101000205100000005000 0300000030000014   
0601ARH3N       20180101000210100000005000 0300000030000014   
0601ARH3N       20180101000215100000005000 0300000030000014   
0601ARH3N       20180101000220100000005000 0300000030000013   
0601ARH3N       20180101000225100000005000 0300000030000013   
0601ARH3N       20180101000230100000005000 0300000030000013   
0601ARH3N       20180101000235100000005000 0300000030000013   
0601ARH3N       20180101000240100000005000 0300000030000012   
0601ARH3N       20180101000245100000005000 0300000030000012   
0601ARH3N       20180101000250100000005000 0300000030000012   
0601ARH3N       20180101000255100000005000 0300000030000012   
0601ARH3N       20180101000260100000005000 0300000030000011   
0601ARH3N       20180101000265100000005000 0300000030000011   
0601ARH3N       20180101000270100000005000 0300000030000011   
0601ARH3N       20180101000275100000005000 0300000030000011   
0601ARH3N       20180101000280100000005000 0300000030000011   
0601ARH3N       20180101000285100000005000 0300000030000010   
0601ARH3N       20180101000290100000005000 0300000030000010   
0601ARH3N       20180101000295100000005000 0300000030000010   
0601ARH3N       20180101000300100000005000 0300000030000010   
0601ARH3N       20180101000305100000005000 0300000030000010   
0601ARH3N       20180101000310100000005000 0300000030000010   
0601ARH3N       20180101000315100000005000 0300000030000009   
0601ARH3N       20180101000320100000005000 0300000030000009   
0601ARH3N       20180101000325100000005000 0300000030000009   
0601ARH3N       20180101000330100000005000 0300000030000009   
0601ARH3N       20180101000335100000005000 0300000030000009   
0601ARH3N       20180101000340100000005000 0300000030000009   
0601ARH3N       20180101000345100000005000 0300000030000009   
0601ARH3N       20180101000350100000005000 0300000030000009   
0601ARH3N       20180101000355100000005000 0300000030000008   
0601ARH3N       20180101000360100000005000 0300000030000008   
0601ARH3N       20180101000365100000005000 0300000030000008   
0601ARH3N       20180101000370100000005000 0300000030000008   
0601ARH3N       20180101000375100000005000 0300000030000008   
0601ARH3N       20180101000380100000005000 0300000030000008   
0601ARH3N       20180101000385100000005000 0300000030000008   
0601ARH3N       20180101000390100000005000 0300000030000008   
0601ARH3N       20180101000395100000005000 0300000030000008   
0601ARH3N       20180101000400100000005000 0300000030000007   
0601ARH3N       20180101000405100000005000 0300000030000007   
0601ARH3N       20180101000410100000005000 0300000040000009   
0601ARH3N       20180101000415100000005000 0300000050000013   
0601ARH3N       20180101000420100000005000 0300000070000017   
0601ARH3N       20180101000425100000005000 0300000100000024   
0601ARH3N       20180101000430100000005000 0300000130000030   
0601ARH3N       20180101000435100000005000 0300000160000036   
0601ARH3N       20180101000440100000005000 0300000190000042   
0601ARH3N       20180101000445100000005000 0300000210000048   
0601ARH3N       20180101000450100000005000 0300000250000055   
0601ARH3N       20180101000455100000005000 0300000300000066   
0601ARH3N       20180101000460100000005000 0300000340000074   
0601ARH3N       20180101000465100000005000 0300000390000083   
0601ARH3N       20180101000470100000005000 0300000430000091   
0601ARH3N       20180101000475100000005000 0300000470000099   
0601ARH3N       20180101000480100000005000 0300000520000107   
0601ARH3N       20180101000485100000005000 0300000560000115   
0601ARH3N       20180101000490100000005000 0300000610000123   
0601ARH3N       20180101000495100000005000 0300000650000130   
0601ARH3N       20180101000500100000005000 0300000700000139   
0601ARH3N       20180101000505100000005000 0300000750000148   
0601ARH3N       20180101000510100000005000 0300000800000157   
0601ARH3N       20180101000515100000005000 0300000860000166   
0601ARH3N       20180101000520100000005000 0300000910000174   
0601ARH3N       20180101000525100000005000 0300000960000182   
0601ARH3N       20180101000530100000005000 0300001020000191   
0601ARH3N       20180101000535100000005000 0300001070000199   
0601ARH3N       20180101000540100000005000 0300001120000207   
0601ARH3N       20180101000545100000005000 0300001170000214   
0601ARH3N       20180101000550100000005000 0300001230000222   
0601ARH3N       20180101000555100000005000 0300001280000230   
0601ARH3N       20180101000560100000005000 0300001340000239   
0601ARH3N       20180101000565100000005000 0300001400000246   
0601ARH3N       20180101000570100000005000 0300001450000253   
0601ARH3N       20180101000575100000005000 0300001500000260   
0601ARH3N       20180101000580100000005000 0300001560000267   
0601ARH3N       20180101000585100000005000 0300001620000275   
0601ARH3N       20180101000590100000005000 0300001680000283   
0601ARH3N       20180101000595100000005000 0300001740000291   
0601ARH3N       20180101000600100000005000 0300001800000298   
0601ARH3N       20180101000605100000005000 0300001870000307   
0601ARH3N       20180101000610100000005000 0300001930000314   
0601ARH3N       20180101000615100000005000 0300001990000321   
0601ARH3N       20180101000620100000005000 0300002040000328   
0601ARH3N       20180101000625100000005000 0300002100000335   
0601ARH3N       20180101000630100000005000 0300002170000344   
0601ARH3N       20180101000635100000005000 0300002230000350   
0601ARH3N       20180101000640100000005000 0300002290000357   
0601ARH3N       20180101000645100000005000 0300002350000363   
0601ARH3N       20180101000650100000005000 0300002420000371   
0601ARH3N       20180101000655100000005000 0300002480000377   
0601ARH3N       20180101000660100000005000 0300002540000384   
0601ARH3N       20180101000665100000005000 0300002600000390   
0601ARH3N       20180101000670100000005000 0300002660000395   
0601ARH3N       20180101000675100000005000 0300002730000403   
0601ARH3N       20180101000680100000005000 0300002790000409   
0601ARH3N       20180101000685100000005000 0300002850000414   
0601ARH3N       20180101000690100000005000 0300002910000420   
0601ARH3N       20180101000695100000005000 0300002970000425   
0601ARH3N       20180101000700100000005000 0300003040000432   
0601ARH3N       20180101000705100000005000 0300003100000438   
0601ARH3N       20180101000710100000005000 0300003160000443   
0601ARH3N       20180101000715100000005000 0300003220000448   
0601ARH3N       20180101000720100000005000 0300003290000455   
0601ARH3N       20180101000725100000005000 0300003350000460   
0601ARH3N       20180101000730100000005000 0300003410000465   
0601ARH3N       20180101000735100000005000 0300003480000471   
0601ARH3N       20180101000740100000005000 0300003540000477   
0601ARH3N       20180101000745100000005000 0300003630000485   
0601ARH3N       20180101000750100000005000 0300003690000491   
0601ARH3N       20180101000755100000005000 0300003760000497   
0601ARH3N       20180101000760100000005000 0300003830000502   
0601ARH3N       20180101000765100000005000 0300003910000510   
0601ARH3N       20180101000770100000005000 0300003980000515   
0601ARH3N       20180101000775100000005000 0300004050000521   
0601ARH3N       20180101000780100000005000 0300004120000526   
0601ARH3N       20180101000785100000005000 0300004190000532   
0601ARH3N       20180101000790100000005000 0300004270000539   
0601ARH3N       20180101000795100000005000 0300004340000544   
0601ARH3N       20180101000800100000005000 0300004410000549   
0601ARH3N       20180101000805100000005000 0300004470000554   
0601ARH3N       20180101000810100000005000 0300004560000561   
0601ARH3N       20180101000815100000005000 0300004630000566   
0601ARH3N       20180101000820100000005000 0300004690000571   
0601ARH3N       20180101000825100000005000 0300004760000575   
0601ARH3N       20180101000830100000005000 0300004830000580   
0601ARH3N       20180101000835100000005000 0300004910000587   
0601ARH3N       20180101000840100000005000 0300004980000591   
0601ARH3N       20180101000845100000005000 0300005050000596   
0601ARH3N       20180101000850100000005000 0300005120000600   
0601ARH3N       20180101000855100000005000 0300005190000605   
0601ARH3N       20180101000860100000005000 0300005270000611   
0601ARH3N       20180101000865100000005000 0300005340000615   
0601ARH3N       20180101000870100000005000 0300005410000620   
0601ARH3N       20180101000875100000005000 0300005480000624   
0601ARH3N       20180101000880100000005000 0300005570000631   
0601ARH3N       20180101000885100000005000 0300005650000637   
0601ARH3N       20180101000890100000005000 0300005730000642   
0601ARH3N       20180101000895100000005000 0300005810000647   
0601ARH3N       20180101000900100000005000 0300005880000652   
0601ARH3N       20180101000905100000005000 0300005980000659   
0601ARH3N       20180101000910100000005000 0300006050000663   
0601ARH3N       20180101000915100000005000 0300006130000668   
0601ARH3N       20180101000920100000005000 0300006210000673   
0601ARH3N       20180101000925100000005000 0300006300000680   
0601ARH3N       20180101000930100000005000 0300006380000684   
0601ARH3N       20180101000935100000005000 0300006460000689   
0601ARH3N       20180101000940100000005000 0300006540000694   
0601ARH3N       20180101000945100000005000 0300006610000698   
0601ARH3N       20180101000950100000005000 0300006710000704   
0601ARH3N       20180101000955100000005000 0300006790000709   
0601ARH3N       20180101000960100000005000 0300006860000713   
0601ARH3N       20180101000965100000005000 0300006940000717   
0601ARH3N       20180101000970100000005000 0300007020000722   
0601ARH3N       20180101000975100000005000 0300007120000728   
0601ARH3N       20180101000980100000005000 0300007210000734   
0601ARH3N       20180101000985100000005000 0300007300000739   
0601ARH3N       20180101000990100000005000 0300007390000745   
0601ARH3N       20180101000995100000005000 0300007500000752   
0601ARH3N       20180101001000100000005000 0300007590000757   
0601ARH3N       20180101001005100000005000 0300007680000762   
0601ARH3N       20180101001010100000005000 0300007770000767   
0601ARH3N       20180101001015100000005000 0300007860000772   
0601ARH3N       20180101001020100000005000 0300007970000779   
0601ARH3N       20180101001025100000005000 0300008060000785   
0601ARH3N       20180101001030100000005000 0300008160000790   
0601ARH3N       20180101001035100000005000 0300008250000795   
0601ARH3N       20180101001040100000005000 0300008360000802   
0601ARH3N       20180101001045100000005000 0300008460000807   
0601ARH3N       20180101001050100000005000 0300008550000812   
0601ARH3N       20180101001055100000005000 0300008650000818   
0601ARH3N       20180101001060100000005000 0300008760000824   
0601ARH3N       20180101001065100000005000 0300008850000829   
0601ARH3N       20180101001070100000005000 0300008960000835   
0601ARH3N       20180101001075100000005000 0300009070000842   
0601ARH3N       20180101001080100000005000 0300009170000847   
0601ARH3N       20180101001085100000005000 0300009270000853   
0601ARH3N       20180101001090100000005000 0300009380000858   
0601ARH3N       20180101001095100000005000 0300009490000865   
0601ARH3N       20180101001100100000005000 0300009590000870   
0601ARH3N       20180101001105100000005000 0300009690000875   
0601ARH3N       20180101001110100000005000 0300009810000882   
0601ARH3N       20180101001115100000005000 0300009920000887   
0601ARH3N       20180101001120100000005000 0300010020000892   
0601ARH3N       20180101001125100000005000 0300010120000897   
0601ARH3N       20180101001130100000005000 0300010240000904   
0601ARH3N       20180101001135100000005000 0300010340000909   
0601ARH3N       20180101001140100000005000 0300010440000914   
0601ARH3N       20180101001145100000005000 0300010560000920   
0601ARH3N       20180101001150100000005000 0300010660000925   
0601ARH3N       20180101001155100000005000 0300010760000930   
0601ARH3N       20180101001160100000005000 0300010880000936   
0601ARH3N       20180101001165100000005000 0300010990000941   
0601ARH3N       20180101001170100000005000 0300011090000946   
0601ARH3N       20180101001175100000005000 0300011190000950   
0601ARH3N       20180101001180100000005000 0300011310000957   
0601ARH3N       20180101001185100000005000 0300011410000961   
0601ARH3N       20180101001190100000005000 0300011520000966   
0601ARH3N       20180101001195100000005000 0300011640000972   
0601ARH3N       20180101001200100000005000 0300011740000976   
0601ARH3N       20180101001205100000005000 0300011840000981   
0601ARH3N       20180101001210100000005000 0300011960000987   
0601ARH3N       20180101001215100000005000 0300012060000991   
0601ARH3N       20180101001220100000005000 0300012170000995   
0601ARH3N       20180101001225100000005000 0300012270000999   
0601ARH3N       20180101001230100000005000 0300012390001005   
0601ARH3N       20180101001235100000005000 0300012490001009   
0601ARH3N       20180101001240100000005000 0300012590001013   
0601ARH3N       20180101001245100000005000 0300012710001019   
0601ARH3N       20180101001250100000005000 0300012810001023   
0601ARH3N       20180101001255100000005000 0300012920001027   
0601ARH3N       20180101001260100000005000 0300013040001033   
0601ARH3N       20180101001265100000005000 0300013140001037   
0601ARH3N       20180101001270100000005000 0300013240001041   
0601ARH3N       20180101001275100000005000 0300013360001046   
0601ARH3N       20180101001280100000005000 0300013460001050   
0601ARH3N       20180101001285100000005000 0300013570001054   
0601ARH3N       20180101001290100000005000 0300013690001059   
0601ARH3N       20180101001295100000005000 0300013800001064   
0601ARH3N       20180101001300100000005000 0300013900001068   
0601ARH3N       20180101001305100000005000 0300014040001073   
0601ARH3N       20180101001310100000005000 0300014140001078   
0601ARH3N       20180101001315100000005000 0300014250001082   
0601ARH3N       20180101001320100000005000 0300014380001088   
0601ARH3N       20180101001325100000005000 0300014490001092   
0601ARH3N       20180101001330100000005000 0300014600001096   
0601ARH3N       20180101001335100000005000 0300014730001101   
0601ARH3N       20180101001340100000005000 0300014840001105   
0601ARH3N       20180101001345100000005000 0300014950001109   
0601ARH3N       20180101001350100000005000 0300015080001115   
0601ARH3N       20180101001355100000005000 0300015190001119   
0601ARH3N       20180101001360100000005000 0300015300001123   
0601ARH3N       20180101001365100000005000 0300015430001128   
0601ARH3N       20180101001370100000005000 0300015530001132   
0601ARH3N       20180101001375100000005000 0300015640001136   
0601ARH3N       20180101001380100000005000 0300015770001141   
0601ARH3N       20180101001385100000005000 0300015880001145   
0601ARH3N       20180101001390100000005000 0300015990001148   
0601ARH3N       20180101001395100000005000 0300016130001154   
0601ARH3N       20180101001400100000005000 0300016240001158   
0601ARH3N       20180101001405100000005000 0300016350001162   
0601ARH3N       20180101001410100000005000 0300016490001167   
0601ARH3N       20180101001415100000005000 0300016600001171   
