00VD               20170904                                                                                   
0601VDH1N       20180101001265100000005000 0100000000001519   
0601VDH1N       20180101001270100000005000 0100000000001523   
0601VDH1N       20180101001275100000005000 0100000000001529   
0601VDH1N       20180101001280100000005000 0100000000001531   
0601VDH1N       20180101001285100000005000 0100000000001538   
0601VDH1N       20180101001290100000005000 0100000000001543   
0601VDH1N       20180101001295100000005000 0100000000001547   
0601VDH1N       20180101001300100000005000 0100000000001552   
0601VDH1N       20180101001305100000005000 0100000000001557   
0601VDH1N       20180101001310100000005000 0100000000001561   
0601VDH1N       20180101001315100000005000 0100000000001564   
0601VDH1N       20180101001320100000005000 0100000000001571   
0601VDH1N       20180101001325100000005000 0100000000001574   
0601VDH1N       20180101001330100000005000 0100000000001578   
0601VDH1N       20180101001335100000005000 0100000000001583   
0601VDH1N       20180101001340100000005000 0100000000001588   
0601VDH1N       20180101001345100000005000 0100000000001592   
0601VDH1N       20180101001350100000005000 0100000000001598   
0601VDH1N       20180101001355100000005000 0100000000001603   
0601VDH1N       20180101001360100000005000 0100000000001608   
0601VDH1N       20180101001365100000005000 0100000000001616   
0601VDH1N       20180101001370100000005000 0100000000001619   
0601VDH1N       20180101001375100000005000 0100000000001625   
0601VDH1N       20180101001380100000005000 0100000000001631   
0601VDH1N       20180101001385100000005000 0100000000001635   
0601VDH1N       20180101001390100000005000 0100000000001639   
0601VDH1N       20180101001395100000005000 0100000000001646   
0601VDH1N       20180101001400100000005000 0100000000001650   
0601VDH1N       20180101001405100000005000 0100000000001654   
0601VDH1N       20180101001410100000005000 0100000000001661   
0601VDH1N       20180101001415100000005000 0100000000001666   
0601VDH1N       20180101001420100000005000 0100000000001670   
0601VDH1N       20180101001425100000005000 0100000000001676   
0601VDH1N       20180101001430100000005000 0100000000001680   
0601VDH1N       20180101001435100000005000 0100000000001685   
0601VDH1N       20180101001440100000005000 0100000000001691   
0601VDH1N       20180101001445100000005000 0100000000001695   
0601VDH1N       20180101001450100000005000 0100000000001701   
0601VDH1N       20180101001455100000005000 0100000000001707   
0601VDH1N       20180101001460100000005000 0100000000001711   
0601VDH1N       20180101001465100000005000 0100000000001715   
0601VDH1N       20180101001470100000005000 0100000000001722   
0601VDH1N       20180101001475100000005000 0100000000001726   
0601VDH1N       20180101001480100000005000 0100000000001730   
0601VDH1N       20180101001485100000005000 0100000000001736   
0601VDH1N       20180101001490100000005000 0100000000001742   
0601VDH1N       20180101001495100000005000 0100000000001745   
0601VDH1N       20180101001500100000005000 0100000000001752   
0601VDH1N       20180101001505100000005000 0100000000001755   
0601VDH1N       20180101001510100000005000 0100000000001761   
0601VDH1N       20180101001515100000005000 0100000000001767   
0601VDH1N       20180101001520100000005000 0100000000001771   
0601VDH1N       20180101001525100000005000 0100000000001776   
0601VDH1N       20180101001530100000005000 0100000000001783   
0601VDH1N       20180101001535100000005000 0100000000001788   
0601VDH1N       20180101001540100000005000 0100000000001792   
0601VDH1N       20180101001545100000005000 0100000000001800   
0601VDH1N       20180101001550100000005000 0100000000001804   
0601VDH1N       20180101001555100000005000 0100000000001809   
0601VDH1N       20180101001560100000005000 0100000000001813   
0601VDH1N       20180101001565100000005000 0100000000001820   
0601VDH1N       20180101001570100000005000 0100000000001825   
0601VDH1N       20180101001575100000005000 0100000000001829   
0601VDH1N       20180101001580100000005000 0100000000001836   
0601VDH1N       20180101001585100000005000 0100000000001841   
0601VDH1N       20180101001590100000005000 0100000000001845   
0601VDH1N       20180101001595100000005000 0100000000001853   
0601VDH1N       20180101001600100000005000 0100000000001859   
0601VDH1N       20180101001605100000005000 0100000000001863   
0601VDH1N       20180101001610100000005000 0100000000001871   
0601VDH1N       20180101001615100000005000 0100000000001877   
0601VDH1N       20180101001620100000005000 0100000000001882   
0601VDH1N       20180101001625100000005000 0100000000001889   
0601VDH1N       20180101001630100000005000 0100000000001895   
0601VDH1N       20180101001635100000005000 0100000000001900   
0601VDH1N       20180101001640100000005000 0100000000001908   
0601VDH1N       20180101001645100000005000 0100000000001912   
0601VDH1N       20180101001650100000005000 0100000000001918   
0601VDH1N       20180101001655100000005000 0100000000001924   
0601VDH1N       20180101001660100000005000 0100000000001929   
0601VDH1N       20180101001665100000005000 0100000000001934   
0601VDH1N       20180101001670100000005000 0100000000001941   
0601VDH1N       20180101001675100000005000 0100000000001948   
0601VDH1N       20180101001680100000005000 0100000000001952   
0601VDH1N       20180101001685100000005000 0100000000001960   
0601VDH1N       20180101001690100000005000 0100000000001964   
0601VDH1N       20180101001695100000005000 0100000000001969   
0601VDH1N       20180101001700100000005000 0100000000001975   
0601VDH1N       20180101001705100000005000 0100000000001981   
0601VDH1N       20180101001710100000005000 0100000000001985   
0601VDH1N       20180101001715100000005000 0100000000001992   
0601VDH1N       20180101001720100000005000 0100000000001996   
0601VDH1N       20180101001725100000005000 0100000000002002   
0601VDH1N       20180101001730100000005000 0100000000002007   
0601VDH1N       20180101001735100000005000 0100000000002012   
0601VDH1N       20180101001740100000005000 0100000000002016   
0601VDH1N       20180101001745100000005000 0100000000002023   
0601VDH1N       20180101001750100000005000 0100000000002028   
0601VDH1N       20180101001755100000005000 0100000000002032   
0601VDH1N       20180101001760100000005000 0100000000002039   
0601VDH1N       20180101001765100000005000 0100000000002043   
0601VDH1N       20180101001770100000005000 0100000000002047   
0601VDH1N       20180101001775100000005000 0100000000002052   
0601VDH1N       20180101001780100000005000 0100000000002056   
0601VDH1N       20180101001785100000005000 0100000000002059   
0601VDH1N       20180101001790100000005000 0100000000002066   
0601VDH1N       20180101001795100000005000 0100000000002068   
0601VDH1N       20180101001800100000005000 0100000000002072   
0601VDH1N       20180101001805100000005000 0100000000002078   
0601VDH1N       20180101001810100000005000 0100000000002082   
0601VDH1N       20180101001815100000005000 0100000000002084   
0601VDH1N       20180101001820100000005000 0100000000002090   
0601VDH1N       20180101001825100000005000 0100000000002094   
0601VDH1N       20180101001830100000005000 0100000000002098   
0601VDH1N       20180101001835100000005000 0100000000002102   
0601VDH1N       20180101001840100000005000 0100000000002106   
0601VDH1N       20180101001845100000005000 0100000000002110   
0601VDH1N       20180101001850100000005000 0100000000002115   
0601VDH1N       20180101001855100000005000 0100000000002119   
0601VDH1N       20180101001860100000005000 0100000000002122   
0601VDH1N       20180101001865100000005000 0100000000002128   
0601VDH1N       20180101001870100000005000 0100000000002131   
0601VDH1N       20180101001875100000005000 0100000000002135   
0601VDH1N       20180101001880100000005000 0100000000002140   
0601VDH1N       20180101001885100000005000 0100000000002143   
0601VDH1N       20180101001890100000005000 0100000000002147   
0601VDH1N       20180101001895100000005000 0100000000002152   
0601VDH1N       20180101001900100000005000 0100000000002156   
0601VDH1N       20180101001905100000005000 0100000000002159   
0601VDH1N       20180101001910100000005000 0100000000002165   
0601VDH1N       20180101001915100000005000 0100000000002168   
0601VDH1N       20180101001920100000005000 0100000000002171   
0601VDH1N       20180101001925100000005000 0100000000002176   
0601VDH1N       20180101001930100000005000 0100000000002179   
0601VDH1N       20180101001935100000005000 0100000000002182   
0601VDH1N       20180101001940100000005000 0100000000002189   
0601VDH1N       20180101001945100000005000 0100000000002191   
0601VDH1N       20180101001950100000005000 0100000000002195   
0601VDH1N       20180101001955100000005000 0100000000002199   
0601VDH1N       20180101001960100000005000 0100000000002203   
0601VDH1N       20180101001965100000005000 0100000000002206   
0601VDH1N       20180101001970100000005000 0100000000002210   
0601VDH1N       20180101001975100000005000 0100000000002214   
0601VDH1N       20180101001980100000005000 0100000000002217   
0601VDH1N       20180101001985100000005000 0100000000002222   
0601VDH1N       20180101001990100000005000 0100000000002225   
0601VDH1N       20180101001995100000005000 0100000000002228   
0601VDH1N       20180101002000100000050000 0100000000002248   
0601VDH1N       20180101002050100000050000 0100000000002289   
0601VDH1N       20180101002100100000050000 0100000000002328   
0601VDH1N       20180101002150100000050000 0100000000002364   
0601VDH1N       20180101002200100000050000 0100000000002399   
0601VDH1N       20180101002250100000050000 0100000000002434   
0601VDH1N       20180101002300100000050000 0100000000002468   
0601VDH1N       20180101002350100000050000 0100000000002500   
0601VDH1N       20180101002400100000050000 0100000000002530   
0601VDH1N       20180101002450100000050000 0100000000002560   
0601VDH1N       20180101002500100000050000 0100000000002588   
0601VDH1N       20180101002550100000050000 0100000000002616   
0601VDH1N       20180101002600100000050000 0100000000002645   
0601VDH1N       20180101002650100000050000 0100000000002671   
0601VDH1N       20180101002700100000050000 0100000000002696   
0601VDH1N       20180101002750100000050000 0100000000002722   
0601VDH1N       20180101002800100000050000 0100000000002744   
0601VDH1N       20180101002850100000050000 0100000000002766   
0601VDH1N       20180101002900100000050000 0100000000002792   
0601VDH1N       20180101002950100000050000 0100000000002813   
0601VDH1N       20180101003000100000050000 0100000000002835   
0601VDH1N       20180101003050100000050000 0100000000002856   
0601VDH1N       20180101003100100000050000 0100000000002877   
0601VDH1N       20180101003150100000050000 0100000000002896   
0601VDH1N       20180101003200100000050000 0100000000002915   
0601VDH1N       20180101003250100000050000 0100000000002936   
0601VDH1N       20180101003300100000050000 0100000000002955   
0601VDH1N       20180101003350100000050000 0100000000002974   
0601VDH1N       20180101003400100000050000 0100000000002993   
0601VDH1N       20180101003450100000050000 0100000000003010   
0601VDH1N       20180101003500100000050000 0100000000003026   
0601VDH1N       20180101003550100000050000 0100000000003044   
0601VDH1N       20180101003600100000050000 0100000000003060   
0601VDH1N       20180101003650100000050000 0100000000003077   
0601VDH1N       20180101003700100000050000 0100000000003093   
0601VDH1N       20180101003750100000050000 0100000000003110   
0601VDH1N       20180101003800100000050000 0100000000003125   
0601VDH1N       20180101003850100000050000 0100000000003141   
0601VDH1N       20180101003900100000050000 0100000000003156   
0601VDH1N       20180101003950100000050000 0100000000003170   
0601VDH1N       20180101004000100000050000 0100000000003185   
0601VDH1N       20180101004050100000050000 0100000000003200   
0601VDH1N       20180101004100100000050000 0100000000003214   
0601VDH1N       20180101004150100000050000 0100000000003229   
0601VDH1N       20180101004200100000050000 0100000000003243   
0601VDH1N       20180101004250100000050000 0100000000003256   
0601VDH1N       20180101004300100000050000 0100000000003269   
0601VDH1N       20180101004350100000050000 0100000000003283   
0601VDH1N       20180101004400100000050000 0100000000003295   
0601VDH1N       20180101004450100000050000 0100000000003306   
0601VDH1N       20180101004500100000050000 0100000000003319   
0601VDH1N       20180101004550100000050000 0100000000003331   
0601VDH1N       20180101004600100000050000 0100000000003341   
0601VDH1N       20180101004650100000050000 0100000000003352   
0601VDH1N       20180101004700100000050000 0100000000003364   
0601VDH1N       20180101004750100000050000 0100000000003374   
0601VDH1N       20180101004800100000050000 0100000000003384   
0601VDH1N       20180101004850100000050000 0100000000003395   
0601VDH1N       20180101004900100000050000 0100000000003405   
0601VDH1N       20180101004950100000050000 0100000000003414   
0601VDH1N       20180101005000100000050000 0100000000003425   
0601VDH1N       20180101005050100000050000 0100000000003433   
0601VDH1N       20180101005100100000050000 0100000000003442   
0601VDH1N       20180101005150100000050000 0100000000003451   
0601VDH1N       20180101005200100000050000 0100000000003460   
0601VDH1N       20180101005250100000050000 0100000000003468   
0601VDH1N       20180101005300100000050000 0100000000003476   
0601VDH1N       20180101005350100000050000 0100000000003485   
0601VDH1N       20180101005400100000050000 0100000000003493   
0601VDH1N       20180101005450100000050000 0100000000003500   
0601VDH1N       20180101005500100000050000 0100000000003509   
0601VDH1N       20180101005550100000050000 0100000000003516   
0601VDH1N       20180101005600100000050000 0100000000003523   
0601VDH1N       20180101005650100000050000 0100000000003531   
0601VDH1N       20180101005700100000050000 0100000000003538   
0601VDH1N       20180101005750100000050000 0100000000003545   
0601VDH1N       20180101005800100000050000 0100000000003552   
0601VDH1N       20180101005850100000050000 0100000000003559   
0601VDH1N       20180101005900100000050000 0100000000003565   
0601VDH1N       20180101005950100000050000 0100000000003572   
0601VDH1N       20180101006000100000050000 0100000000003579   
0601VDH1N       20180101006050100000050000 0100000000003585   
0601VDH1N       20180101006100100000050000 0100000000003591   
0601VDH1N       20180101006150100000050000 0100000000003598   
0601VDH1N       20180101006200100000050000 0100000000003603   
0601VDH1N       20180101006250100000050000 0100000000003609   
0601VDH1N       20180101006300100000050000 0100000000003615   
0601VDH1N       20180101006350100000050000 0100000000003620   
0601VDH1N       20180101006400100000050000 0100000000003626   
0601VDH1N       20180101006450100000050000 0100000000003632   
0601VDH1N       20180101006500100000050000 0100000000003637   
0601VDH1N       20180101006550100000050000 0100000000003642   
0601VDH1N       20180101006600100000050000 0100000000003647   
0601VDH1N       20180101006650100000050000 0100000000003653   
0601VDH1N       20180101006700100000050000 0100000000003657   
0601VDH1N       20180101006750100000050000 0100000000003663   
0601VDH1N       20180101006800100000050000 0100000000003668   
0601VDH1N       20180101006850100000050000 0100000000003673   
0601VDH1N       20180101006900100000050000 0100000000003677   
0601VDH1N       20180101006950100000050000 0100000000003683   
0601VDH1N       20180101007000100000050000 0100000000003687   
0601VDH1N       20180101007050100000050000 0100000000003691   
0601VDH1N       20180101007100100000050000 0100000000003696   
0601VDH1N       20180101007150100000050000 0100000000003700   
0601VDH1N       20180101007200100000050000 0100000000003704   
0601VDH1N       20180101007250100000050000 0100000000003708   
0601VDH1N       20180101007300100000050000 0100000000003713   
0601VDH1N       20180101007350100000050000 0100000000003717   
0601VDH1N       20180101007400100000050000 0100000000003721   
0601VDH1N       20180101007450100000050000 0100000000003726   
0601VDH1N       20180101007500100000050000 0100000000003730   
0601VDH1N       20180101007550100000050000 0100000000003733   
0601VDH1N       20180101007600100000050000 0100000000003737   
0601VDH1N       20180101007650100000050000 0100000000003741   
0601VDH1N       20180101007700100000050000 0100000000003744   
0601VDH1N       20180101007750100000050000 0100000000003749   
0601VDH1N       20180101007800100000050000 0100000000003753   
0601VDH1N       20180101007850100000050000 0100000000003756   
0601VDH1N       20180101007900100000050000 0100000000003760   
0601VDH1N       20180101007950100000050000 0100000000003763   
0601VDH1N       20180101008000100000050000 0100000000003767   
0601VDH1N       20180101008050100000050000 0100000000003770   
0601VDH1N       20180101008100100000050000 0100000000003774   
0601VDH1N       20180101008150100000050000 0100000000003777   
0601VDH1N       20180101008200100000050000 0100000000003780   
0601VDH1N       20180101008250100000050000 0100000000003784   
0601VDH1N       20180101008300100000050000 0100000000003787   
0601VDH1N       20180101008350100000050000 0100000000003790   
0601VDH1N       20180101008400100000050000 0100000000003793   
0601VDH1N       20180101008450100000050000 0100000000003796   
0601VDH1N       20180101008500100000050000 0100000000003799   
0601VDH1N       20180101008550100000050000 0100000000003803   
0601VDH1N       20180101008600100000050000 0100000000003805   
0601VDH1N       20180101008650100000050000 0100000000003807   
0601VDH1N       20180101008700100000050000 0100000000003809   
0601VDH1N       20180101008750100000050000 0100000000003811   
0601VDH1N       20180101008800100000050000 0100000000003813   
0601VDH1N       20180101008850100000050000 0100000000003816   
0601VDH1N       20180101008900100000050000 0100000000003818   
0601VDH1N       20180101008950100000050000 0100000000003820   
0601VDH1N       20180101009000100000050000 0100000000003822   
0601VDH1N       20180101009050100000050000 0100000000003824   
0601VDH1N       20180101009100100000050000 0100000000003825   
0601VDH1N       20180101009150100000050000 0100000000003827   
0601VDH1N       20180101009200100000050000 0100000000003830   
0601VDH1N       20180101009250100000050000 0100000000003832   
0601VDH1N       20180101009300100000050000 0100000000003834   
0601VDH1N       20180101009350100000050000 0100000000003836   
0601VDH1N       20180101009400100000050000 0100000000003837   
0601VDH1N       20180101009450100000050000 0100000000003839   
0601VDH1N       20180101009500100000050000 0100000000003840   
0601VDH1N       20180101009550100000050000 0100000000003842   
0601VDH1N       20180101009600100000050000 0100000000003844   
0601VDH1N       20180101009650100000050000 0100000000003846   
0601VDH1N       20180101009700100000050000 0100000000003848   
0601VDH1N       20180101009750100000050000 0100000000003850   
0601VDH1N       20180101009800100000050000 0100000000003851   
0601VDH1N       20180101009850100000050000 0100000000003853   
0601VDH1N       20180101009900100000050000 0100000000003855   
0601VDH1N       20180101009950100000050000 0100000000003856   
0601VDH1N       20180101010000100040000000 0100000000003857   
0601VDH2N       20180101000000100000370000 0200000000000000   
0601VDH2N       20180101000370100000005000 0200000000000005   
0601VDH2N       20180101000375100000005000 0200000000000008   
0601VDH2N       20180101000380100000005000 0200000000000012   
0601VDH2N       20180101000385100000005000 0200000000000016   
0601VDH2N       20180101000390100000005000 0200000000000021   
0601VDH2N       20180101000395100000005000 0200000000000028   
0601VDH2N       20180101000400100000005000 0200000000000034   
0601VDH2N       20180101000405100000005000 0200000000000042   
0601VDH2N       20180101000410100000005000 0200000000000049   
0601VDH2N       20180101000415100000005000 0200000000000057   
0601VDH2N       20180101000420100000005000 0200000000000067   
0601VDH2N       20180101000425100000005000 0200000000000078   
0601VDH2N       20180101000430100000005000 0200000000000087   
0601VDH2N       20180101000435100000005000 0200000000000097   
0601VDH2N       20180101000440100000005000 0200000000000108   
0601VDH2N       20180101000445100000005000 0200000000000119   
0601VDH2N       20180101000450100000005000 0200000000000133   
0601VDH2N       20180101000455100000005000 0200000000000143   
0601VDH2N       20180101000460100000005000 0200000000000156   
0601VDH2N       20180101000465100000005000 0200000000000166   
0601VDH2N       20180101000470100000005000 0200000000000178   
0601VDH2N       20180101000475100000005000 0200000000000189   
0601VDH2N       20180101000480100000005000 0200000000000198   
0601VDH2N       20180101000485100000005000 0200000000000212   
0601VDH2N       20180101000490100000005000 0200000000000223   
0601VDH2N       20180101000495100000005000 0200000000000238   
0601VDH2N       20180101000500100000005000 0200000000000250   
0601VDH2N       20180101000505100000005000 0200000000000261   
0601VDH2N       20180101000510100000005000 0200000000000274   
0601VDH2N       20180101000515100000005000 0200000000000284   
0601VDH2N       20180101000520100000005000 0200000000000298   
0601VDH2N       20180101000525100000005000 0200000000000309   
0601VDH2N       20180101000530100000005000 0200000000000318   
0601VDH2N       20180101000535100000005000 0200000000000334   
0601VDH2N       20180101000540100000005000 0200000000000350   
0601VDH2N       20180101000545100000005000 0200000000000361   
0601VDH2N       20180101000550100000005000 0200000000000373   
0601VDH2N       20180101000555100000005000 0200000000000384   
0601VDH2N       20180101000560100000005000 0200000000000398   
0601VDH2N       20180101000565100000005000 0200000000000409   
0601VDH2N       20180101000570100000005000 0200000000000420   
0601VDH2N       20180101000575100000005000 0200000000000430   
0601VDH2N       20180101000580100000005000 0200000000000445   
0601VDH2N       20180101000585100000005000 0200000000000457   
0601VDH2N       20180101000590100000005000 0200000000000471   
0601VDH2N       20180101000595100000005000 0200000000000482   
0601VDH2N       20180101000600100000005000 0200000000000497   
0601VDH2N       20180101000605100000005000 0200000000000508   
0601VDH2N       20180101000610100000005000 0200000000000524   
0601VDH2N       20180101000615100000005000 0200000000000536   
0601VDH2N       20180101000620100000005000 0200000000000546   
0601VDH2N       20180101000625100000005000 0200000000000560   
0601VDH2N       20180101000630100000005000 0200000000000570   
0601VDH2N       20180101000635100000005000 0200000000000582   
0601VDH2N       20180101000640100000005000 0200000000000592   
0601VDH2N       20180101000645100000005000 0200000000000604   
0601VDH2N       20180101000650100000005000 0200000000000614   
0601VDH2N       20180101000655100000005000 0200000000000625   
0601VDH2N       20180101000660100000005000 0200000000000634   
0601VDH2N       20180101000665100000005000 0200000000000646   
0601VDH2N       20180101000670100000005000 0200000000000655   
0601VDH2N       20180101000675100000005000 0200000000000665   
0601VDH2N       20180101000680100000005000 0200000000000674   
0601VDH2N       20180101000685100000005000 0200000000000685   
0601VDH2N       20180101000690100000005000 0200000000000694   
0601VDH2N       20180101000695100000005000 0200000000000704   
0601VDH2N       20180101000700100000005000 0200000000000713   
0601VDH2N       20180101000705100000005000 0200000000000726   
0601VDH2N       20180101000710100000005000 0200000000000736   
0601VDH2N       20180101000715100000005000 0200000000000747   
0601VDH2N       20180101000720100000005000 0200000000000756   
0601VDH2N       20180101000725100000005000 0200000000000769   
0601VDH2N       20180101000730100000005000 0200000000000778   
0601VDH2N       20180101000735100000005000 0200000000000788   
0601VDH2N       20180101000740100000005000 0200000000000797   
0601VDH2N       20180101000745100000005000 0200000000000810   
0601VDH2N       20180101000750100000005000 0200000000000822   
0601VDH2N       20180101000755100000005000 0200000000000831   
0601VDH2N       20180101000760100000005000 0200000000000840   
0601VDH2N       20180101000765100000005000 0200000000000849   
0601VDH2N       20180101000770100000005000 0200000000000860   
0601VDH2N       20180101000775100000005000 0200000000000868   
0601VDH2N       20180101000780100000005000 0200000000000877   
0601VDH2N       20180101000785100000005000 0200000000000885   
0601VDH2N       20180101000790100000005000 0200000000000896   
0601VDH2N       20180101000795100000005000 0200000000000904   
0601VDH2N       20180101000800100000005000 0200000000000912   
0601VDH2N       20180101000805100000005000 0200000000000920   
0601VDH2N       20180101000810100000005000 0200000000000930   
0601VDH2N       20180101000815100000005000 0200000000000937   
0601VDH2N       20180101000820100000005000 0200000000000941   
0601VDH2N       20180101000825100000005000 0200000000000944   
0601VDH2N       20180101000830100000005000 0200000000000951   
0601VDH2N       20180101000835100000005000 0200000000000957   
0601VDH2N       20180101000840100000005000 0200000000000962   
0601VDH2N       20180101000845100000005000 0200000000000966   
0601VDH2N       20180101000850100000005000 0200000000000970   
0601VDH2N       20180101000855100000005000 0200000000000975   
0601VDH2N       20180101000860100000005000 0200000000000980   
0601VDH2N       20180101000865100000005000 0200000000000985   
0601VDH2N       20180101000870100000005000 0200000000000989   
0601VDH2N       20180101000875100000005000 0200000000000993   
0601VDH2N       20180101000880100000005000 0200000000001001   
0601VDH2N       20180101000885100000005000 0200000000001004   
0601VDH2N       20180101000890100000005000 0200000000001008   
0601VDH2N       20180101000895100000005000 0200000000001013   
0601VDH2N       20180101000900100000005000 0200000000001017   
0601VDH2N       20180101000905100000005000 0200000000001022   
0601VDH2N       20180101000910100000005000 0200000000001025   
0601VDH2N       20180101000915100000005000 0200000000001030   
0601VDH2N       20180101000920100000005000 0200000000001034   
0601VDH2N       20180101000925100000005000 0200000000001037   
0601VDH2N       20180101000930100000005000 0200000000001041   
0601VDH2N       20180101000935100000005000 0200000000001045   
0601VDH2N       20180101000940100000005000 0200000000001050   
0601VDH2N       20180101000945100000005000 0200000000001053   
0601VDH2N       20180101000950100000005000 0200000000001057   
0601VDH2N       20180101000955100000005000 0200000000001061   
0601VDH2N       20180101000960100000005000 0200000000001066   
0601VDH2N       20180101000965100000005000 0200000000001070   
0601VDH2N       20180101000970100000005000 0200000000001074   
0601VDH2N       20180101000975100000005000 0200000000001078   
0601VDH2N       20180101000980100000005000 0200000000001082   
0601VDH2N       20180101000985100000005000 0200000000001086   
0601VDH2N       20180101000990100000005000 0200000000001089   
0601VDH2N       20180101000995100000005000 0200000000001094   
0601VDH2N       20180101001000100000005000 0200000000001097   
0601VDH2N       20180101001005100000005000 0200000000001102   
0601VDH2N       20180101001010100000005000 0200000000001106   
0601VDH2N       20180101001015100000005000 0200000000001113   
0601VDH2N       20180101001020100000005000 0200000000001117   
0601VDH2N       20180101001025100000005000 0200000000001122   
0601VDH2N       20180101001030100000005000 0200000000001126   
0601VDH2N       20180101001035100000005000 0200000000001130   
0601VDH2N       20180101001040100000005000 0200000000001135   
0601VDH2N       20180101001045100000005000 0200000000001140   
0601VDH2N       20180101001050100000005000 0200000000001144   
0601VDH2N       20180101001055100000005000 0200000000001148   
0601VDH2N       20180101001060100000005000 0200000000001152   
0601VDH2N       20180101001065100000005000 0200000000001157   
0601VDH2N       20180101001070100000005000 0200000000001161   
0601VDH2N       20180101001075100000005000 0200000000001167   
0601VDH2N       20180101001080100000005000 0200000000001171   
0601VDH2N       20180101001085100000005000 0200000000001175   
0601VDH2N       20180101001090100000005000 0200000000001179   
0601VDH2N       20180101001095100000005000 0200000000001183   
0601VDH2N       20180101001100100000005000 0200000000001187   
0601VDH2N       20180101001105100000005000 0200000000001194   
0601VDH2N       20180101001110100000005000 0200000000001198   
0601VDH2N       20180101001115100000005000 0200000000001202   
0601VDH2N       20180101001120100000005000 0200000000001206   
0601VDH2N       20180101001125100000005000 0200000000001212   
0601VDH2N       20180101001130100000005000 0200000000001216   
0601VDH2N       20180101001135100000005000 0200000000001220   
0601VDH2N       20180101001140100000005000 0200000000001226   
0601VDH2N       20180101001145100000005000 0200000000001230   
0601VDH2N       20180101001150100000005000 0200000000001234   
0601VDH2N       20180101001155100000005000 0200000000001240   
0601VDH2N       20180101001160100000005000 0200000000001243   
0601VDH2N       20180101001165100000005000 0200000000001248   
0601VDH2N       20180101001170100000005000 0200000000001253   
0601VDH2N       20180101001175100000005000 0200000000001257   
0601VDH2N       20180101001180100000005000 0200000000001260   
0601VDH2N       20180101001185100000005000 0200000000001266   
0601VDH2N       20180101001190100000005000 0200000000001269   
0601VDH2N       20180101001195100000005000 0200000000001273   
0601VDH2N       20180101001200100000005000 0200000000001279   
0601VDH2N       20180101001205100000005000 0200000000001282   
0601VDH2N       20180101001210100000005000 0200000000001285   
0601VDH2N       20180101001215100000005000 0200000000001291   
0601VDH2N       20180101001220100000005000 0200000000001295   
0601VDH2N       20180101001225100000005000 0200000000001298   
0601VDH2N       20180101001230100000005000 0200000000001304   
0601VDH2N       20180101001235100000005000 0200000000001308   
0601VDH2N       20180101001240100000005000 0200000000001311   
0601VDH2N       20180101001245100000005000 0200000000001316   
0601VDH2N       20180101001250100000005000 0200000000001320   
0601VDH2N       20180101001255100000005000 0200000000001323   
0601VDH2N       20180101001260100000005000 0200000000001329   
0601VDH2N       20180101001265100000005000 0200000000001332   
0601VDH2N       20180101001270100000005000 0200000000001336   
0601VDH2N       20180101001275100000005000 0200000000001342   
0601VDH2N       20180101001280100000005000 0200000000001345   
0601VDH2N       20180101001285100000005000 0200000000001349   
0601VDH2N       20180101001290100000005000 0200000000001354   
0601VDH2N       20180101001295100000005000 0200000000001358   
0601VDH2N       20180101001300100000005000 0200000000001362   
0601VDH2N       20180101001305100000005000 0200000000001367   
0601VDH2N       20180101001310100000005000 0200000000001369   
0601VDH2N       20180101001315100000005000 0200000000001375   
0601VDH2N       20180101001320100000005000 0200000000001379   
0601VDH2N       20180101001325100000005000 0200000000001383   
0601VDH2N       20180101001330100000005000 0200000000001387   
0601VDH2N       20180101001335100000005000 0200000000001393   
0601VDH2N       20180101001340100000005000 0200000000001396   
0601VDH2N       20180101001345100000005000 0200000000001399   
0601VDH2N       20180101001350100000005000 0200000000001406   
0601VDH2N       20180101001355100000005000 0200000000001411   
0601VDH2N       20180101001360100000005000 0200000000001414   
0601VDH2N       20180101001365100000005000 0200000000001420   
0601VDH2N       20180101001370100000005000 0200000000001426   
0601VDH2N       20180101001375100000005000 0200000000001429   
0601VDH2N       20180101001380100000005000 0200000000001435   
0601VDH2N       20180101001385100000005000 0200000000001439   
0601VDH2N       20180101001390100000005000 0200000000001444   
0601VDH2N       20180101001395100000005000 0200000000001449   
0601VDH2N       20180101001400100000005000 0200000000001452   
0601VDH2N       20180101001405100000005000 0200000000001457   
0601VDH2N       20180101001410100000005000 0200000000001464   
0601VDH2N       20180101001415100000005000 0200000000001467   
0601VDH2N       20180101001420100000005000 0200000000001471   
0601VDH2N       20180101001425100000005000 0200000000001478   
0601VDH2N       20180101001430100000005000 0200000000001482   
0601VDH2N       20180101001435100000005000 0200000000001486   
0601VDH2N       20180101001440100000005000 0200000000001492   
0601VDH2N       20180101001445100000005000 0200000000001497   
0601VDH2N       20180101001450100000005000 0200000000001500   
0601VDH2N       20180101001455100000005000 0200000000001505   
0601VDH2N       20180101001460100000005000 0200000000001509   
0601VDH2N       20180101001465100000005000 0200000000001515   
0601VDH2N       20180101001470100000005000 0200000000001520   
0601VDH2N       20180101001475100000005000 0200000000001523   
0601VDH2N       20180101001480100000005000 0200000000001527   
0601VDH2N       20180101001485100000005000 0200000000001533   
0601VDH2N       20180101001490100000005000 0200000000001537   
0601VDH2N       20180101001495100000005000 0200000000001541   
0601VDH2N       20180101001500100000005000 0200000000001547   
0601VDH2N       20180101001505100000005000 0200000000001552   
