00GE               20161120                                                                                   
0601GEC5Y       20170101003825005000010000 0500000000002695   
0601GEC5Y       20170101003835005000010000 0500000000002698   
0601GEC5Y       20170101003845005000010000 0500000000002701   
0601GEC5Y       20170101003855005000010000 0500000000002703   
0601GEC5Y       20170101003865005000010000 0500000000002706   
0601GEC5Y       20170101003875005000010000 0500000000002709   
0601GEC5Y       20170101003885005000010000 0500000000002711   
0601GEC5Y       20170101003895005000010000 0500000000002714   
0601GEC5Y       20170101003905005000010000 0500000000002717   
0601GEC5Y       20170101003915005000010000 0500000000002719   
0601GEC5Y       20170101003925005000010000 0500000000002722   
0601GEC5Y       20170101003935005000010000 0500000000002725   
0601GEC5Y       20170101003945005000010000 0500000000002727   
0601GEC5Y       20170101003955005000010000 0500000000002730   
0601GEC5Y       20170101003965005000010000 0500000000002732   
0601GEC5Y       20170101003975005000010000 0500000000002735   
0601GEC5Y       20170101003985005000010000 0500000000002738   
0601GEC5Y       20170101003995005000010000 0500000000002740   
0601GEC5Y       20170101004005005000010000 0500000000002742   
0601GEC5Y       20170101004015005000010000 0500000000002745   
0601GEC5Y       20170101004025005000010000 0500000000002747   
0601GEC5Y       20170101004035005000010000 0500000000002750   
0601GEC5Y       20170101004045005000010000 0500000000002753   
0601GEC5Y       20170101004055005000010000 0500000000002755   
0601GEC5Y       20170101004065005000010000 0500000000002757   
0601GEC5Y       20170101004075005000010000 0500000000002760   
0601GEC5Y       20170101004085005000010000 0500000000002762   
0601GEC5Y       20170101004095005000010000 0500000000002765   
0601GEC5Y       20170101004105005000010000 0500000000002767   
0601GEC5Y       20170101004115005000010000 0500000000002769   
0601GEC5Y       20170101004125005000010000 0500000000002772   
0601GEC5Y       20170101004135005000010000 0500000000002774   
0601GEC5Y       20170101004145005000010000 0500000000002776   
0601GEC5Y       20170101004155005000010000 0500000000002779   
0601GEC5Y       20170101004165005000010000 0500000000002781   
0601GEC5Y       20170101004175005000010000 0500000000002784   
0601GEC5Y       20170101004185005000010000 0500000000002786   
0601GEC5Y       20170101004195005000010000 0500000000002788   
0601GEC5Y       20170101004205005000010000 0500000000002790   
0601GEC5Y       20170101004215005000010000 0500000000002793   
0601GEC5Y       20170101004225005000010000 0500000000002795   
0601GEC5Y       20170101004235005000010000 0500000000002797   
0601GEC5Y       20170101004245005000010000 0500000000002800   
0601GEC5Y       20170101004255005000010000 0500000000002802   
0601GEC5Y       20170101004265005000010000 0500000000002804   
0601GEC5Y       20170101004275005000010000 0500000000002806   
0601GEC5Y       20170101004285005000010000 0500000000002808   
0601GEC5Y       20170101004295005000010000 0500000000002811   
0601GEC5Y       20170101004305005000010000 0500000000002813   
0601GEC5Y       20170101004315005000010000 0500000000002815   
0601GEC5Y       20170101004325005000010000 0500000000002817   
0601GEC5Y       20170101004335005000010000 0500000000002819   
0601GEC5Y       20170101004345005000010000 0500000000002821   
0601GEC5Y       20170101004355005000010000 0500000000002824   
0601GEC5Y       20170101004365005000010000 0500000000002826   
0601GEC5Y       20170101004375005000010000 0500000000002828   
0601GEC5Y       20170101004385005000010000 0500000000002830   
0601GEC5Y       20170101004395005000010000 0500000000002832   
0601GEC5Y       20170101004405005000010000 0500000000002834   
0601GEC5Y       20170101004415005000010000 0500000000002836   
0601GEC5Y       20170101004425005000010000 0500000000002839   
0601GEC5Y       20170101004435005000010000 0500000000002840   
0601GEC5Y       20170101004445005000010000 0500000000002843   
0601GEC5Y       20170101004455005000010000 0500000000002845   
0601GEC5Y       20170101004465005000010000 0500000000002847   
0601GEC5Y       20170101004475005000010000 0500000000002849   
0601GEC5Y       20170101004485005000010000 0500000000002851   
0601GEC5Y       20170101004495005000010000 0500000000002853   
0601GEC5Y       20170101004505005000010000 0500000000002855   
0601GEC5Y       20170101004515005000010000 0500000000002857   
0601GEC5Y       20170101004525005000010000 0500000000002859   
0601GEC5Y       20170101004535005000010000 0500000000002861   
0601GEC5Y       20170101004545005000010000 0500000000002863   
0601GEC5Y       20170101004555005000010000 0500000000002865   
0601GEC5Y       20170101004565005000010000 0500000000002867   
0601GEC5Y       20170101004575005000010000 0500000000002869   
0601GEC5Y       20170101004585005000010000 0500000000002871   
0601GEC5Y       20170101004595005000010000 0500000000002873   
0601GEC5Y       20170101004605005000010000 0500000000002875   
0601GEC5Y       20170101004615005000010000 0500000000002876   
0601GEC5Y       20170101004625005000010000 0500000000002878   
0601GEC5Y       20170101004635005000010000 0500000000002880   
0601GEC5Y       20170101004645005000010000 0500000000002882   
0601GEC5Y       20170101004655005000010000 0500000000002884   
0601GEC5Y       20170101004665005000010000 0500000000002886   
0601GEC5Y       20170101004675005000010000 0500000000002888   
0601GEC5Y       20170101004685005000010000 0500000000002890   
0601GEC5Y       20170101004695005000010000 0500000000002892   
0601GEC5Y       20170101004705005000010000 0500000000002893   
0601GEC5Y       20170101004715005000010000 0500000000002895   
0601GEC5Y       20170101004725005000010000 0500000000002897   
0601GEC5Y       20170101004735005000010000 0500000000002899   
0601GEC5Y       20170101004745005000010000 0500000000002901   
0601GEC5Y       20170101004755005000010000 0500000000002902   
0601GEC5Y       20170101004765005000010000 0500000000002904   
0601GEC5Y       20170101004775005000010000 0500000000002906   
0601GEC5Y       20170101004785005000010000 0500000000002908   
0601GEC5Y       20170101004795005000010000 0500000000002910   
0601GEC5Y       20170101004805005000010000 0500000000002911   
0601GEC5Y       20170101004815005000010000 0500000000002913   
0601GEC5Y       20170101004825005000010000 0500000000002915   
0601GEC5Y       20170101004835005000020000 0500000000002917   
0601GEC5Y       20170101004855005000020000 0500000000002921   
0601GEC5Y       20170101004875005000020000 0500000000002924   
0601GEC5Y       20170101004895005000020000 0500000000002928   
0601GEC5Y       20170101004915005000020000 0500000000002931   
0601GEC5Y       20170101004935005000020000 0500000000002935   
0601GEC5Y       20170101004955005000020000 0500000000002938   
0601GEC5Y       20170101004975005000020000 0500000000002941   
0601GEC5Y       20170101004995005000020000 0500000000002945   
0601GEC5Y       20170101005015005000020000 0500000000002948   
0601GEC5Y       20170101005035005000020000 0500000000002952   
0601GEC5Y       20170101005055005000020000 0500000000002955   
0601GEC5Y       20170101005075005000020000 0500000000002959   
0601GEC5Y       20170101005095005000020000 0500000000002962   
0601GEC5Y       20170101005115005000020000 0500000000002966   
0601GEC5Y       20170101005135005000020000 0500000000002969   
0601GEC5Y       20170101005155005000020000 0500000000002972   
0601GEC5Y       20170101005175005000020000 0500000000002976   
0601GEC5Y       20170101005195005000020000 0500000000002979   
0601GEC5Y       20170101005215005000020000 0500000000002982   
0601GEC5Y       20170101005235005000020000 0500000000002985   
0601GEC5Y       20170101005255005000020000 0500000000002989   
0601GEC5Y       20170101005275005000020000 0500000000002992   
0601GEC5Y       20170101005295005000020000 0500000000002995   
0601GEC5Y       20170101005315005000020000 0500000000002999   
0601GEC5Y       20170101005335005000020000 0500000000003002   
0601GEC5Y       20170101005355005000020000 0500000000003005   
0601GEC5Y       20170101005375005000020000 0500000000003009   
0601GEC5Y       20170101005395005000020000 0500000000003012   
0601GEC5Y       20170101005415005000020000 0500000000003015   
0601GEC5Y       20170101005435005000020000 0500000000003019   
0601GEC5Y       20170101005455005000020000 0500000000003022   
0601GEC5Y       20170101005475005000020000 0500000000003025   
0601GEC5Y       20170101005495005000020000 0500000000003029   
0601GEC5Y       20170101005515005000020000 0500000000003032   
0601GEC5Y       20170101005535005000020000 0500000000003035   
0601GEC5Y       20170101005555005000020000 0500000000003038   
0601GEC5Y       20170101005575005000020000 0500000000003041   
0601GEC5Y       20170101005595005000020000 0500000000003044   
0601GEC5Y       20170101005615005000020000 0500000000003048   
0601GEC5Y       20170101005635005000020000 0500000000003051   
0601GEC5Y       20170101005655005000020000 0500000000003054   
0601GEC5Y       20170101005675005000020000 0500000000003057   
0601GEC5Y       20170101005695005000020000 0500000000003060   
0601GEC5Y       20170101005715005000020000 0500000000003063   
0601GEC5Y       20170101005735005000020000 0500000000003066   
0601GEC5Y       20170101005755005000020000 0500000000003069   
0601GEC5Y       20170101005775005000020000 0500000000003072   
0601GEC5Y       20170101005795005000020000 0500000000003075   
0601GEC5Y       20170101005815005000020000 0500000000003078   
0601GEC5Y       20170101005835005000020000 0500000000003081   
0601GEC5Y       20170101005855005000020000 0500000000003083   
0601GEC5Y       20170101005875005000020000 0500000000003086   
0601GEC5Y       20170101005895005000020000 0500000000003089   
0601GEC5Y       20170101005915005000020000 0500000000003092   
0601GEC5Y       20170101005935005000020000 0500000000003095   
0601GEC5Y       20170101005955005000020000 0500000000003098   
0601GEC5Y       20170101005975005000020000 0500000000003100   
0601GEC5Y       20170101005995005000020000 0500000000003103   
0601GEC5Y       20170101006015005000020000 0500000000003106   
0601GEC5Y       20170101006035005000020000 0500000000003108   
0601GEC5Y       20170101006055005000020000 0500000000003111   
0601GEC5Y       20170101006075005000020000 0500000000003114   
0601GEC5Y       20170101006095005000020000 0500000000003116   
0601GEC5Y       20170101006115005000020000 0500000000003119   
0601GEC5Y       20170101006135005000020000 0500000000003122   
0601GEC5Y       20170101006155005000020000 0500000000003124   
0601GEC5Y       20170101006175005000020000 0500000000003127   
0601GEC5Y       20170101006195005000020000 0500000000003130   
0601GEC5Y       20170101006215005000020000 0500000000003132   
0601GEC5Y       20170101006235005000020000 0500000000003135   
0601GEC5Y       20170101006255005000020000 0500000000003137   
0601GEC5Y       20170101006275005000020000 0500000000003140   
0601GEC5Y       20170101006295005000020000 0500000000003142   
0601GEC5Y       20170101006315005000020000 0500000000003145   
0601GEC5Y       20170101006335005000020000 0500000000003147   
0601GEC5Y       20170101006355005000020000 0500000000003149   
0601GEC5Y       20170101006375005000020000 0500000000003152   
0601GEC5Y       20170101006395005000020000 0500000000003154   
0601GEC5Y       20170101006415005000020000 0500000000003157   
0601GEC5Y       20170101006435005000020000 0500000000003159   
0601GEC5Y       20170101006455005000020000 0500000000003162   
0601GEC5Y       20170101006475005000020000 0500000000003164   
0601GEC5Y       20170101006495005000020000 0500000000003166   
0601GEC5Y       20170101006515005000020000 0500000000003169   
0601GEC5Y       20170101006535005000020000 0500000000003171   
0601GEC5Y       20170101006555005000020000 0500000000003173   
0601GEC5Y       20170101006575005000020000 0500000000003176   
0601GEC5Y       20170101006595005000020000 0500000000003178   
0601GEC5Y       20170101006615005000020000 0500000000003180   
0601GEC5Y       20170101006635005000020000 0500000000003182   
0601GEC5Y       20170101006655005000020000 0500000000003185   
0601GEC5Y       20170101006675005000020000 0500000000003187   
0601GEC5Y       20170101006695005000020000 0500000000003189   
0601GEC5Y       20170101006715005000020000 0500000000003191   
0601GEC5Y       20170101006735005000020000 0500000000003194   
0601GEC5Y       20170101006755005000020000 0500000000003196   
0601GEC5Y       20170101006775005000020000 0500000000003198   
0601GEC5Y       20170101006795005000020000 0500000000003200   
0601GEC5Y       20170101006815005000020000 0500000000003202   
0601GEC5Y       20170101006835005000020000 0500000000003204   
0601GEC5Y       20170101006855005000020000 0500000000003206   
0601GEC5Y       20170101006875005000020000 0500000000003208   
0601GEC5Y       20170101006895005000020000 0500000000003211   
0601GEC5Y       20170101006915005000020000 0500000000003213   
0601GEC5Y       20170101006935005000020000 0500000000003215   
0601GEC5Y       20170101006955005000020000 0500000000003217   
0601GEC5Y       20170101006975005000020000 0500000000003219   
0601GEC5Y       20170101006995005000020000 0500000000003221   
0601GEC5Y       20170101007015005000020000 0500000000003223   
0601GEC5Y       20170101007035005000020000 0500000000003225   
0601GEC5Y       20170101007055005000020000 0500000000003227   
0601GEC5Y       20170101007075005000020000 0500000000003230   
0601GEC5Y       20170101007095005000020000 0500000000003232   
0601GEC5Y       20170101007115005000020000 0500000000003235   
0601GEC5Y       20170101007135005000020000 0500000000003237   
0601GEC5Y       20170101007155005000020000 0500000000003239   
0601GEC5Y       20170101007175005000020000 0500000000003242   
0601GEC5Y       20170101007195005000020000 0500000000003244   
0601GEC5Y       20170101007215005000020000 0500000000003247   
0601GEC5Y       20170101007235005000020000 0500000000003249   
0601GEC5Y       20170101007255005000020000 0500000000003251   
0601GEC5Y       20170101007275005000020000 0500000000003254   
0601GEC5Y       20170101007295005000020000 0500000000003256   
0601GEC5Y       20170101007315005000020000 0500000000003258   
0601GEC5Y       20170101007335005000020000 0500000000003261   
0601GEC5Y       20170101007355005000020000 0500000000003263   
0601GEC5Y       20170101007375005000020000 0500000000003265   
0601GEC5Y       20170101007395005000020000 0500000000003267   
0601GEC5Y       20170101007415005000020000 0500000000003270   
0601GEC5Y       20170101007435005000020000 0500000000003272   
0601GEC5Y       20170101007455005000020000 0500000000003275   
0601GEC5Y       20170101007475005000020000 0500000000003277   
0601GEC5Y       20170101007495005000020000 0500000000003280   
0601GEC5Y       20170101007515005000020000 0500000000003282   
0601GEC5Y       20170101007535005000020000 0500000000003284   
0601GEC5Y       20170101007555005000020000 0500000000003287   
0601GEC5Y       20170101007575005000020000 0500000000003289   
0601GEC5Y       20170101007595005000020000 0500000000003291   
0601GEC5Y       20170101007615005000020000 0500000000003294   
0601GEC5Y       20170101007635005000020000 0500000000003296   
0601GEC5Y       20170101007655005000020000 0500000000003298   
0601GEC5Y       20170101007675005000020000 0500000000003301   
0601GEC5Y       20170101007695005000020000 0500000000003303   
0601GEC5Y       20170101007715005000020000 0500000000003305   
0601GEC5Y       20170101007735005000020000 0500000000003308   
0601GEC5Y       20170101007755005000020000 0500000000003310   
0601GEC5Y       20170101007775005000020000 0500000000003312   
0601GEC5Y       20170101007795005000020000 0500000000003314   
0601GEC5Y       20170101007815005000020000 0500000000003317   
0601GEC5Y       20170101007835005000020000 0500000000003319   
0601GEC5Y       20170101007855005000020000 0500000000003321   
0601GEC5Y       20170101007875005000020000 0500000000003323   
0601GEC5Y       20170101007895005000020000 0500000000003325   
0601GEC5Y       20170101007915005000020000 0500000000003328   
0601GEC5Y       20170101007935005000020000 0500000000003330   
0601GEC5Y       20170101007955005000020000 0500000000003332   
0601GEC5Y       20170101007975005000020000 0500000000003334   
0601GEC5Y       20170101007995005000020000 0500000000003336   
0601GEC5Y       20170101008015005000020000 0500000000003338   
0601GEC5Y       20170101008035005000020000 0500000000003340   
0601GEC5Y       20170101008055005000020000 0500000000003343   
0601GEC5Y       20170101008075005000020000 0500000000003345   
0601GEC5Y       20170101008095005000020000 0500000000003347   
0601GEC5Y       20170101008115005000020000 0500000000003349   
0601GEC5Y       20170101008135005000020000 0500000000003351   
0601GEC5Y       20170101008155005000020000 0500000000003353   
0601GEC5Y       20170101008175005000020000 0500000000003355   
0601GEC5Y       20170101008195005000020000 0500000000003357   
0601GEC5Y       20170101008215005000020000 0500000000003359   
0601GEC5Y       20170101008235005000020000 0500000000003361   
0601GEC5Y       20170101008255005000020000 0500000000003363   
0601GEC5Y       20170101008275005000020000 0500000000003365   
0601GEC5Y       20170101008295005000020000 0500000000003367   
0601GEC5Y       20170101008315005999999999 0500000000003369   
0601GED0N       20170101000000100999999999 0000000000000800   
0601GED0Y       20170101000000100999999999 0000000000000800   
0601GEE0N       20170101000000100999999999 0000000000000500   
0601GEE0Y       20170101000000100999999999 0000000000000500   
0601GEH1N       20170101000000000000505000 0100000000000000   
0601GEH1N       20170101000505005000005000 0100000000000002   
0601GEH1N       20170101000510005000005000 0100000000000013   
0601GEH1N       20170101000515005000005000 0100000000000025   
0601GEH1N       20170101000520005000005000 0100000000000036   
0601GEH1N       20170101000525005000005000 0100000000000046   
0601GEH1N       20170101000530005000005000 0100000000000057   
0601GEH1N       20170101000535005000005000 0100000000000068   
0601GEH1N       20170101000540005000005000 0100000000000078   
0601GEH1N       20170101000545005000005000 0100000000000088   
0601GEH1N       20170101000550005000005000 0100000000000098   
0601GEH1N       20170101000555005000005000 0100000000000108   
0601GEH1N       20170101000560005000005000 0100000000000118   
0601GEH1N       20170101000565005000005000 0100000000000128   
0601GEH1N       20170101000570005000005000 0100000000000137   
0601GEH1N       20170101000575005000005000 0100000000000147   
0601GEH1N       20170101000580005000005000 0100000000000157   
0601GEH1N       20170101000585005000005000 0100000000000168   
0601GEH1N       20170101000590005000005000 0100000000000178   
0601GEH1N       20170101000595005000005000 0100000000000188   
0601GEH1N       20170101000600005000005000 0100000000000198   
0601GEH1N       20170101000605005000005000 0100000000000207   
0601GEH1N       20170101000610005000005000 0100000000000217   
0601GEH1N       20170101000615005000005000 0100000000000226   
0601GEH1N       20170101000620005000005000 0100000000000237   
0601GEH1N       20170101000625005000005000 0100000000000247   
0601GEH1N       20170101000630005000005000 0100000000000257   
0601GEH1N       20170101000635005000005000 0100000000000267   
0601GEH1N       20170101000640005000005000 0100000000000276   
0601GEH1N       20170101000645005000005000 0100000000000286   
0601GEH1N       20170101000650005000005000 0100000000000296   
0601GEH1N       20170101000655005000005000 0100000000000308   
0601GEH1N       20170101000660005000005000 0100000000000320   
0601GEH1N       20170101000665005000005000 0100000000000331   
0601GEH1N       20170101000670005000005000 0100000000000342   
0601GEH1N       20170101000675005000005000 0100000000000353   
0601GEH1N       20170101000680005000005000 0100000000000364   
0601GEH1N       20170101000685005000005000 0100000000000375   
0601GEH1N       20170101000690005000005000 0100000000000385   
0601GEH1N       20170101000695005000005000 0100000000000396   
0601GEH1N       20170101000700005000005000 0100000000000407   
0601GEH1N       20170101000705005000005000 0100000000000418   
0601GEH1N       20170101000710005000005000 0100000000000430   
0601GEH1N       20170101000715005000005000 0100000000000441   
0601GEH1N       20170101000720005000005000 0100000000000453   
0601GEH1N       20170101000725005000005000 0100000000000464   
0601GEH1N       20170101000730005000005000 0100000000000475   
0601GEH1N       20170101000735005000005000 0100000000000486   
0601GEH1N       20170101000740005000005000 0100000000000496   
0601GEH1N       20170101000745005000005000 0100000000000507   
0601GEH1N       20170101000750005000005000 0100000000000517   
0601GEH1N       20170101000755005000005000 0100000000000527   
0601GEH1N       20170101000760005000005000 0100000000000538   
0601GEH1N       20170101000765005000005000 0100000000000548   
0601GEH1N       20170101000770005000005000 0100000000000558   
0601GEH1N       20170101000775005000005000 0100000000000568   
0601GEH1N       20170101000780005000005000 0100000000000577   
0601GEH1N       20170101000785005000005000 0100000000000587   
0601GEH1N       20170101000790005000005000 0100000000000596   
0601GEH1N       20170101000795005000005000 0100000000000605   
0601GEH1N       20170101000800005000005000 0100000000000615   
0601GEH1N       20170101000805005000005000 0100000000000625   
0601GEH1N       20170101000810005000005000 0100000000000635   
0601GEH1N       20170101000815005000005000 0100000000000645   
0601GEH1N       20170101000820005000005000 0100000000000654   
0601GEH1N       20170101000825005000005000 0100000000000664   
0601GEH1N       20170101000830005000005000 0100000000000673   
0601GEH1N       20170101000835005000005000 0100000000000682   
0601GEH1N       20170101000840005000005000 0100000000000692   
0601GEH1N       20170101000845005000005000 0100000000000701   
0601GEH1N       20170101000850005000005000 0100000000000710   
0601GEH1N       20170101000855005000005000 0100000000000718   
0601GEH1N       20170101000860005000005000 0100000000000727   
0601GEH1N       20170101000865005000005000 0100000000000736   
0601GEH1N       20170101000870005000005000 0100000000000744   
0601GEH1N       20170101000875005000005000 0100000000000753   
0601GEH1N       20170101000880005000005000 0100000000000762   
0601GEH1N       20170101000885005000005000 0100000000000772   
0601GEH1N       20170101000890005000005000 0100000000000781   
0601GEH1N       20170101000895005000005000 0100000000000791   
0601GEH1N       20170101000900005000005000 0100000000000800   
0601GEH1N       20170101000905005000005000 0100000000000809   
0601GEH1N       20170101000910005000005000 0100000000000819   
0601GEH1N       20170101000915005000005000 0100000000000827   
0601GEH1N       20170101000920005000005000 0100000000000836   
0601GEH1N       20170101000925005000005000 0100000000000845   
0601GEH1N       20170101000930005000005000 0100000000000854   
0601GEH1N       20170101000935005000005000 0100000000000862   
0601GEH1N       20170101000940005000005000 0100000000000871   
0601GEH1N       20170101000945005000005000 0100000000000879   
0601GEH1N       20170101000950005000005000 0100000000000887   
0601GEH1N       20170101000955005000005000 0100000000000896   
0601GEH1N       20170101000960005000005000 0100000000000904   
0601GEH1N       20170101000965005000005000 0100000000000912   
0601GEH1N       20170101000970005000005000 0100000000000921   
0601GEH1N       20170101000975005000005000 0100000000000929   
0601GEH1N       20170101000980005000005000 0100000000000937   
0601GEH1N       20170101000985005000005000 0100000000000945   
0601GEH1N       20170101000990005000005000 0100000000000953   
0601GEH1N       20170101000995005000005000 0100000000000961   
0601GEH1N       20170101001000005000005000 0100000000000969   
0601GEH1N       20170101001005005000005000 0100000000000977   
0601GEH1N       20170101001010005000005000 0100000000000985   
0601GEH1N       20170101001015005000005000 0100000000000992   
0601GEH1N       20170101001020005000005000 0100000000001000   
0601GEH1N       20170101001025005000005000 0100000000001007   
0601GEH1N       20170101001030005000005000 0100000000001015   
0601GEH1N       20170101001035005000005000 0100000000001023   
0601GEH1N       20170101001040005000005000 0100000000001031   
0601GEH1N       20170101001045005000005000 0100000000001039   
0601GEH1N       20170101001050005000005000 0100000000001047   
0601GEH1N       20170101001055005000005000 0100000000001055   
0601GEH1N       20170101001060005000005000 0100000000001062   
0601GEH1N       20170101001065005000005000 0100000000001070   
0601GEH1N       20170101001070005000005000 0100000000001078   
0601GEH1N       20170101001075005000005000 0100000000001085   
0601GEH1N       20170101001080005000005000 0100000000001093   
0601GEH1N       20170101001085005000005000 0100000000001100   
0601GEH1N       20170101001090005000005000 0100000000001107   
0601GEH1N       20170101001095005000005000 0100000000001114   
0601GEH1N       20170101001100005000005000 0100000000001122   
0601GEH1N       20170101001105005000005000 0100000000001129   
0601GEH1N       20170101001110005000005000 0100000000001136   
0601GEH1N       20170101001115005000005000 0100000000001143   
0601GEH1N       20170101001120005000005000 0100000000001150   
0601GEH1N       20170101001125005000005000 0100000000001157   
0601GEH1N       20170101001130005000005000 0100000000001164   
0601GEH1N       20170101001135005000005000 0100000000001170   
0601GEH1N       20170101001140005000005000 0100000000001177   
0601GEH1N       20170101001145005000005000 0100000000001184   
0601GEH1N       20170101001150005000005000 0100000000001191   
0601GEH1N       20170101001155005000005000 0100000000001197   
0601GEH1N       20170101001160005000005000 0100000000001204   
0601GEH1N       20170101001165005000005000 0100000000001211   
0601GEH1N       20170101001170005000005000 0100000000001218   
0601GEH1N       20170101001175005000005000 0100000000001225   
0601GEH1N       20170101001180005000005000 0100000000001231   
0601GEH1N       20170101001185005000005000 0100000000001238   
0601GEH1N       20170101001190005000005000 0100000000001245   
0601GEH1N       20170101001195005000005000 0100000000001251   
0601GEH1N       20170101001200005000005000 0100000000001257   
0601GEH1N       20170101001205005000005000 0100000000001264   
0601GEH1N       20170101001210005000005000 0100000000001270   
0601GEH1N       20170101001215005000005000 0100000000001277   
0601GEH1N       20170101001220005000005000 0100000000001283   
0601GEH1N       20170101001225005000005000 0100000000001289   
0601GEH1N       20170101001230005000005000 0100000000001295   
0601GEH1N       20170101001235005000005000 0100000000001301   
0601GEH1N       20170101001240005000005000 0100000000001307   
0601GEH1N       20170101001245005000005000 0100000000001314   
0601GEH1N       20170101001250005000005000 0100000000001320   
0601GEH1N       20170101001255005000005000 0100000000001326   
0601GEH1N       20170101001260005000005000 0100000000001332   
0601GEH1N       20170101001265005000005000 0100000000001339   
0601GEH1N       20170101001270005000005000 0100000000001345   
0601GEH1N       20170101001275005000005000 0100000000001351   
0601GEH1N       20170101001280005000005000 0100000000001357   
0601GEH1N       20170101001285005000005000 0100000000001364   
0601GEH1N       20170101001290005000005000 0100000000001370   
0601GEH1N       20170101001295005000005000 0100000000001376   
0601GEH1N       20170101001300005000005000 0100000000001382   
0601GEH1N       20170101001305005000005000 0100000000001388   
0601GEH1N       20170101001310005000005000 0100000000001394   
0601GEH1N       20170101001315005000005000 0100000000001400   
0601GEH1N       20170101001320005000005000 0100000000001405   
0601GEH1N       20170101001325005000005000 0100000000001411   
0601GEH1N       20170101001330005000005000 0100000000001417   
0601GEH1N       20170101001335005000005000 0100000000001423   
0601GEH1N       20170101001340005000005000 0100000000001428   
0601GEH1N       20170101001345005000005000 0100000000001434   
0601GEH1N       20170101001350005000005000 0100000000001440   
0601GEH1N       20170101001355005000005000 0100000000001446   
0601GEH1N       20170101001360005000005000 0100000000001452   
0601GEH1N       20170101001365005000005000 0100000000001457   
0601GEH1N       20170101001370005000005000 0100000000001463   
0601GEH1N       20170101001375005000005000 0100000000001469   
0601GEH1N       20170101001380005000005000 0100000000001475   
0601GEH1N       20170101001385005000005000 0100000000001480   
0601GEH1N       20170101001390005000005000 0100000000001486   
0601GEH1N       20170101001395005000005000 0100000000001491   
0601GEH1N       20170101001400005000005000 0100000000001497   
0601GEH1N       20170101001405005000005000 0100000000001502   
0601GEH1N       20170101001410005000005000 0100000000001508   
0601GEH1N       20170101001415005000005000 0100000000001513   
0601GEH1N       20170101001420005000005000 0100000000001519   
0601GEH1N       20170101001425005000005000 0100000000001524   
0601GEH1N       20170101001430005000005000 0100000000001530   
0601GEH1N       20170101001435005000005000 0100000000001536   
0601GEH1N       20170101001440005000005000 0100000000001541   
0601GEH1N       20170101001445005000005000 0100000000001546   
0601GEH1N       20170101001450005000005000 0100000000001552   
0601GEH1N       20170101001455005000005000 0100000000001557   
0601GEH1N       20170101001460005000005000 0100000000001562   
0601GEH1N       20170101001465005000005000 0100000000001568   
0601GEH1N       20170101001470005000005000 0100000000001573   
0601GEH1N       20170101001475005000005000 0100000000001579   
0601GEH1N       20170101001480005000005000 0100000000001585   
0601GEH1N       20170101001485005000005000 0100000000001590   
0601GEH1N       20170101001490005000005000 0100000000001595   
0601GEH1N       20170101001495005000005000 0100000000001601   
0601GEH1N       20170101001500005000005000 0100000000001606   
0601GEH1N       20170101001505005000005000 0100000000001611   
0601GEH1N       20170101001510005000005000 0100000000001617   
0601GEH1N       20170101001515005000005000 0100000000001622   
0601GEH1N       20170101001520005000005000 0100000000001628   
0601GEH1N       20170101001525005000005000 0100000000001634   
0601GEH1N       20170101001530005000005000 0100000000001639   
0601GEH1N       20170101001535005000005000 0100000000001645   
0601GEH1N       20170101001540005000005000 0100000000001651   
0601GEH1N       20170101001545005000005000 0100000000001656   
0601GEH1N       20170101001550005000005000 0100000000001662   
0601GEH1N       20170101001555005000005000 0100000000001668   
0601GEH1N       20170101001560005000005000 0100000000001674   
0601GEH1N       20170101001565005000005000 0100000000001680   
0601GEH1N       20170101001570005000005000 0100000000001686   
0601GEH1N       20170101001575005000005000 0100000000001692   
0601GEH1N       20170101001580005000005000 0100000000001698   
0601GEH1N       20170101001585005000005000 0100000000001704   
0601GEH1N       20170101001590005000005000 0100000000001710   
0601GEH1N       20170101001595005000005000 0100000000001715   
0601GEH1N       20170101001600005000005000 0100000000001722   
0601GEH1N       20170101001605005000005000 0100000000001727   
0601GEH1N       20170101001610005000005000 0100000000001733   
0601GEH1N       20170101001615005000005000 0100000000001739   
0601GEH1N       20170101001620005000005000 0100000000001744   
0601GEH1N       20170101001625005000005000 0100000000001749   
0601GEH1N       20170101001630005000005000 0100000000001755   
0601GEH1N       20170101001635005000005000 0100000000001761   
0601GEH1N       20170101001640005000005000 0100000000001766   
0601GEH1N       20170101001645005000005000 0100000000001772   
0601GEH1N       20170101001650005000005000 0100000000001777   
0601GEH1N       20170101001655005000005000 0100000000001782   
0601GEH1N       20170101001660005000005000 0100000000001788   
0601GEH1N       20170101001665005000005000 0100000000001793   
0601GEH1N       20170101001670005000005000 0100000000001798   
0601GEH1N       20170101001675005000005000 0100000000001804   
0601GEH1N       20170101001680005000005000 0100000000001809   
0601GEH1N       20170101001685005000005000 0100000000001814   
0601GEH1N       20170101001690005000005000 0100000000001819   
0601GEH1N       20170101001695005000005000 0100000000001824   
0601GEH1N       20170101001700005000005000 0100000000001829   
0601GEH1N       20170101001705005000005000 0100000000001835   
0601GEH1N       20170101001710005000005000 0100000000001839   
0601GEH1N       20170101001715005000005000 0100000000001844   
0601GEH1N       20170101001720005000005000 0100000000001850   
0601GEH1N       20170101001725005000005000 0100000000001854   
0601GEH1N       20170101001730005000005000 0100000000001859   
