00VD               20160830                                                                                   
0601VDH1N       20170101001985100000005000 0100000000002237   
0601VDH1N       20170101001990100000005000 0100000000002241   
0601VDH1N       20170101001995100000005000 0100000000002243   
0601VDH1N       20170101002000100000050000 0100000000002264   
0601VDH1N       20170101002050100000050000 0100000000002304   
0601VDH1N       20170101002100100000050000 0100000000002344   
0601VDH1N       20170101002150100000050000 0100000000002380   
0601VDH1N       20170101002200100000050000 0100000000002415   
0601VDH1N       20170101002250100000050000 0100000000002450   
0601VDH1N       20170101002300100000050000 0100000000002485   
0601VDH1N       20170101002350100000050000 0100000000002516   
0601VDH1N       20170101002400100000050000 0100000000002547   
0601VDH1N       20170101002450100000050000 0100000000002577   
0601VDH1N       20170101002500100000050000 0100000000002605   
0601VDH1N       20170101002550100000050000 0100000000002633   
0601VDH1N       20170101002600100000050000 0100000000002663   
0601VDH1N       20170101002650100000050000 0100000000002688   
0601VDH1N       20170101002700100000050000 0100000000002713   
0601VDH1N       20170101002750100000050000 0100000000002739   
0601VDH1N       20170101002800100000050000 0100000000002762   
0601VDH1N       20170101002850100000050000 0100000000002784   
0601VDH1N       20170101002900100000050000 0100000000002810   
0601VDH1N       20170101002950100000050000 0100000000002832   
0601VDH1N       20170101003000100000050000 0100000000002854   
0601VDH1N       20170101003050100000050000 0100000000002875   
0601VDH1N       20170101003100100000050000 0100000000002896   
0601VDH1N       20170101003150100000050000 0100000000002915   
0601VDH1N       20170101003200100000050000 0100000000002934   
0601VDH1N       20170101003250100000050000 0100000000002955   
0601VDH1N       20170101003300100000050000 0100000000002974   
0601VDH1N       20170101003350100000050000 0100000000002993   
0601VDH1N       20170101003400100000050000 0100000000003012   
0601VDH1N       20170101003450100000050000 0100000000003030   
0601VDH1N       20170101003500100000050000 0100000000003046   
0601VDH1N       20170101003550100000050000 0100000000003064   
0601VDH1N       20170101003600100000050000 0100000000003080   
0601VDH1N       20170101003650100000050000 0100000000003097   
0601VDH1N       20170101003700100000050000 0100000000003113   
0601VDH1N       20170101003750100000050000 0100000000003130   
0601VDH1N       20170101003800100000050000 0100000000003146   
0601VDH1N       20170101003850100000050000 0100000000003161   
0601VDH1N       20170101003900100000050000 0100000000003176   
0601VDH1N       20170101003950100000050000 0100000000003190   
0601VDH1N       20170101004000100000050000 0100000000003205   
0601VDH1N       20170101004050100000050000 0100000000003221   
0601VDH1N       20170101004100100000050000 0100000000003235   
0601VDH1N       20170101004150100000050000 0100000000003250   
0601VDH1N       20170101004200100000050000 0100000000003264   
0601VDH1N       20170101004250100000050000 0100000000003277   
0601VDH1N       20170101004300100000050000 0100000000003290   
0601VDH1N       20170101004350100000050000 0100000000003304   
0601VDH1N       20170101004400100000050000 0100000000003316   
0601VDH1N       20170101004450100000050000 0100000000003328   
0601VDH1N       20170101004500100000050000 0100000000003340   
0601VDH1N       20170101004550100000050000 0100000000003352   
0601VDH1N       20170101004600100000050000 0100000000003363   
0601VDH1N       20170101004650100000050000 0100000000003374   
0601VDH1N       20170101004700100000050000 0100000000003385   
0601VDH1N       20170101004750100000050000 0100000000003396   
0601VDH1N       20170101004800100000050000 0100000000003406   
0601VDH1N       20170101004850100000050000 0100000000003417   
0601VDH1N       20170101004900100000050000 0100000000003427   
0601VDH1N       20170101004950100000050000 0100000000003437   
0601VDH1N       20170101005000100000050000 0100000000003447   
0601VDH1N       20170101005050100000050000 0100000000003455   
0601VDH1N       20170101005100100000050000 0100000000003465   
0601VDH1N       20170101005150100000050000 0100000000003473   
0601VDH1N       20170101005200100000050000 0100000000003483   
0601VDH1N       20170101005250100000050000 0100000000003491   
0601VDH1N       20170101005300100000050000 0100000000003498   
0601VDH1N       20170101005350100000050000 0100000000003508   
0601VDH1N       20170101005400100000050000 0100000000003515   
0601VDH1N       20170101005450100000050000 0100000000003523   
0601VDH1N       20170101005500100000050000 0100000000003532   
0601VDH1N       20170101005550100000050000 0100000000003539   
0601VDH1N       20170101005600100000050000 0100000000003546   
0601VDH1N       20170101005650100000050000 0100000000003554   
0601VDH1N       20170101005700100000050000 0100000000003561   
0601VDH1N       20170101005750100000050000 0100000000003568   
0601VDH1N       20170101005800100000050000 0100000000003575   
0601VDH1N       20170101005850100000050000 0100000000003582   
0601VDH1N       20170101005900100000050000 0100000000003588   
0601VDH1N       20170101005950100000050000 0100000000003595   
0601VDH1N       20170101006000100000050000 0100000000003602   
0601VDH1N       20170101006050100000050000 0100000000003608   
0601VDH1N       20170101006100100000050000 0100000000003614   
0601VDH1N       20170101006150100000050000 0100000000003621   
0601VDH1N       20170101006200100000050000 0100000000003626   
0601VDH1N       20170101006250100000050000 0100000000003632   
0601VDH1N       20170101006300100000050000 0100000000003639   
0601VDH1N       20170101006350100000050000 0100000000003644   
0601VDH1N       20170101006400100000050000 0100000000003649   
0601VDH1N       20170101006450100000050000 0100000000003656   
0601VDH1N       20170101006500100000050000 0100000000003660   
0601VDH1N       20170101006550100000050000 0100000000003666   
0601VDH1N       20170101006600100000050000 0100000000003671   
0601VDH1N       20170101006650100000050000 0100000000003677   
0601VDH1N       20170101006700100000050000 0100000000003681   
0601VDH1N       20170101006750100000050000 0100000000003686   
0601VDH1N       20170101006800100000050000 0100000000003691   
0601VDH1N       20170101006850100000050000 0100000000003697   
0601VDH1N       20170101006900100000050000 0100000000003701   
0601VDH1N       20170101006950100000050000 0100000000003706   
0601VDH1N       20170101007000100000050000 0100000000003711   
0601VDH1N       20170101007050100000050000 0100000000003715   
0601VDH1N       20170101007100100000050000 0100000000003720   
0601VDH1N       20170101007150100000050000 0100000000003724   
0601VDH1N       20170101007200100000050000 0100000000003728   
0601VDH1N       20170101007250100000050000 0100000000003732   
0601VDH1N       20170101007300100000050000 0100000000003737   
0601VDH1N       20170101007350100000050000 0100000000003741   
0601VDH1N       20170101007400100000050000 0100000000003745   
0601VDH1N       20170101007450100000050000 0100000000003750   
0601VDH1N       20170101007500100000050000 0100000000003754   
0601VDH1N       20170101007550100000050000 0100000000003757   
0601VDH1N       20170101007600100000050000 0100000000003761   
0601VDH1N       20170101007650100000050000 0100000000003765   
0601VDH1N       20170101007700100000050000 0100000000003769   
0601VDH1N       20170101007750100000050000 0100000000003774   
0601VDH1N       20170101007800100000050000 0100000000003777   
0601VDH1N       20170101007850100000050000 0100000000003781   
0601VDH1N       20170101007900100000050000 0100000000003784   
0601VDH1N       20170101007950100000050000 0100000000003788   
0601VDH1N       20170101008000100000050000 0100000000003791   
0601VDH1N       20170101008050100000050000 0100000000003794   
0601VDH1N       20170101008100100000050000 0100000000003798   
0601VDH1N       20170101008150100000050000 0100000000003801   
0601VDH1N       20170101008200100000050000 0100000000003805   
0601VDH1N       20170101008250100000050000 0100000000003808   
0601VDH1N       20170101008300100000050000 0100000000003811   
0601VDH1N       20170101008350100000050000 0100000000003814   
0601VDH1N       20170101008400100000050000 0100000000003818   
0601VDH1N       20170101008450100000050000 0100000000003821   
0601VDH1N       20170101008500100000050000 0100000000003824   
0601VDH1N       20170101008550100000050000 0100000000003827   
0601VDH1N       20170101008600100000050000 0100000000003829   
0601VDH1N       20170101008650100000050000 0100000000003831   
0601VDH1N       20170101008700100000050000 0100000000003833   
0601VDH1N       20170101008750100000050000 0100000000003836   
0601VDH1N       20170101008800100000050000 0100000000003838   
0601VDH1N       20170101008850100000050000 0100000000003840   
0601VDH1N       20170101008900100000050000 0100000000003843   
0601VDH1N       20170101008950100000050000 0100000000003844   
0601VDH1N       20170101009000100000050000 0100000000003846   
0601VDH1N       20170101009050100000050000 0100000000003848   
0601VDH1N       20170101009100100000050000 0100000000003850   
0601VDH1N       20170101009150100000050000 0100000000003852   
0601VDH1N       20170101009200100000050000 0100000000003855   
0601VDH1N       20170101009250100000050000 0100000000003857   
0601VDH1N       20170101009300100000050000 0100000000003858   
0601VDH1N       20170101009350100000050000 0100000000003860   
0601VDH1N       20170101009400100000050000 0100000000003862   
0601VDH1N       20170101009450100000050000 0100000000003864   
0601VDH1N       20170101009500100000050000 0100000000003865   
0601VDH1N       20170101009550100000050000 0100000000003867   
0601VDH1N       20170101009600100000050000 0100000000003869   
0601VDH1N       20170101009650100000050000 0100000000003871   
0601VDH1N       20170101009700100000050000 0100000000003873   
0601VDH1N       20170101009750100000050000 0100000000003875   
0601VDH1N       20170101009800100000050000 0100000000003876   
0601VDH1N       20170101009850100000050000 0100000000003878   
0601VDH1N       20170101009900100000050000 0100000000003880   
0601VDH1N       20170101009950100000050000 0100000000003881   
0601VDH1N       20170101010000100040000000 0100000000003882   
0601VDH2N       20170101000000100000370000 0200000000000000   
0601VDH2N       20170101000370100000005000 0200000000000005   
0601VDH2N       20170101000375100000005000 0200000000000008   
0601VDH2N       20170101000380100000005000 0200000000000013   
0601VDH2N       20170101000385100000005000 0200000000000016   
0601VDH2N       20170101000390100000005000 0200000000000021   
0601VDH2N       20170101000395100000005000 0200000000000028   
0601VDH2N       20170101000400100000005000 0200000000000034   
0601VDH2N       20170101000405100000005000 0200000000000042   
0601VDH2N       20170101000410100000005000 0200000000000050   
0601VDH2N       20170101000415100000005000 0200000000000058   
0601VDH2N       20170101000420100000005000 0200000000000067   
0601VDH2N       20170101000425100000005000 0200000000000079   
0601VDH2N       20170101000430100000005000 0200000000000087   
0601VDH2N       20170101000435100000005000 0200000000000097   
0601VDH2N       20170101000440100000005000 0200000000000108   
0601VDH2N       20170101000445100000005000 0200000000000120   
0601VDH2N       20170101000450100000005000 0200000000000134   
0601VDH2N       20170101000455100000005000 0200000000000145   
0601VDH2N       20170101000460100000005000 0200000000000157   
0601VDH2N       20170101000465100000005000 0200000000000167   
0601VDH2N       20170101000470100000005000 0200000000000180   
0601VDH2N       20170101000475100000005000 0200000000000190   
0601VDH2N       20170101000480100000005000 0200000000000200   
0601VDH2N       20170101000485100000005000 0200000000000213   
0601VDH2N       20170101000490100000005000 0200000000000225   
0601VDH2N       20170101000495100000005000 0200000000000240   
0601VDH2N       20170101000500100000005000 0200000000000252   
0601VDH2N       20170101000505100000005000 0200000000000263   
0601VDH2N       20170101000510100000005000 0200000000000276   
0601VDH2N       20170101000515100000005000 0200000000000286   
0601VDH2N       20170101000520100000005000 0200000000000300   
0601VDH2N       20170101000525100000005000 0200000000000311   
0601VDH2N       20170101000530100000005000 0200000000000321   
0601VDH2N       20170101000535100000005000 0200000000000336   
0601VDH2N       20170101000540100000005000 0200000000000353   
0601VDH2N       20170101000545100000005000 0200000000000364   
0601VDH2N       20170101000550100000005000 0200000000000377   
0601VDH2N       20170101000555100000005000 0200000000000388   
0601VDH2N       20170101000560100000005000 0200000000000401   
0601VDH2N       20170101000565100000005000 0200000000000412   
0601VDH2N       20170101000570100000005000 0200000000000424   
0601VDH2N       20170101000575100000005000 0200000000000434   
0601VDH2N       20170101000580100000005000 0200000000000449   
0601VDH2N       20170101000585100000005000 0200000000000461   
0601VDH2N       20170101000590100000005000 0200000000000475   
0601VDH2N       20170101000595100000005000 0200000000000486   
0601VDH2N       20170101000600100000005000 0200000000000501   
0601VDH2N       20170101000605100000005000 0200000000000513   
0601VDH2N       20170101000610100000005000 0200000000000528   
0601VDH2N       20170101000615100000005000 0200000000000541   
0601VDH2N       20170101000620100000005000 0200000000000551   
0601VDH2N       20170101000625100000005000 0200000000000565   
0601VDH2N       20170101000630100000005000 0200000000000575   
0601VDH2N       20170101000635100000005000 0200000000000587   
0601VDH2N       20170101000640100000005000 0200000000000597   
0601VDH2N       20170101000645100000005000 0200000000000610   
0601VDH2N       20170101000650100000005000 0200000000000619   
0601VDH2N       20170101000655100000005000 0200000000000630   
0601VDH2N       20170101000660100000005000 0200000000000640   
0601VDH2N       20170101000665100000005000 0200000000000652   
0601VDH2N       20170101000670100000005000 0200000000000661   
0601VDH2N       20170101000675100000005000 0200000000000671   
0601VDH2N       20170101000680100000005000 0200000000000680   
0601VDH2N       20170101000685100000005000 0200000000000691   
0601VDH2N       20170101000690100000005000 0200000000000700   
0601VDH2N       20170101000695100000005000 0200000000000710   
0601VDH2N       20170101000700100000005000 0200000000000719   
0601VDH2N       20170101000705100000005000 0200000000000732   
0601VDH2N       20170101000710100000005000 0200000000000742   
0601VDH2N       20170101000715100000005000 0200000000000753   
0601VDH2N       20170101000720100000005000 0200000000000763   
0601VDH2N       20170101000725100000005000 0200000000000775   
0601VDH2N       20170101000730100000005000 0200000000000785   
0601VDH2N       20170101000735100000005000 0200000000000795   
0601VDH2N       20170101000740100000005000 0200000000000804   
0601VDH2N       20170101000745100000005000 0200000000000818   
0601VDH2N       20170101000750100000005000 0200000000000829   
0601VDH2N       20170101000755100000005000 0200000000000838   
0601VDH2N       20170101000760100000005000 0200000000000848   
0601VDH2N       20170101000765100000005000 0200000000000856   
0601VDH2N       20170101000770100000005000 0200000000000867   
0601VDH2N       20170101000775100000005000 0200000000000876   
0601VDH2N       20170101000780100000005000 0200000000000885   
0601VDH2N       20170101000785100000005000 0200000000000893   
0601VDH2N       20170101000790100000005000 0200000000000904   
0601VDH2N       20170101000795100000005000 0200000000000911   
0601VDH2N       20170101000800100000005000 0200000000000920   
0601VDH2N       20170101000805100000005000 0200000000000928   
0601VDH2N       20170101000810100000005000 0200000000000938   
0601VDH2N       20170101000815100000005000 0200000000000945   
0601VDH2N       20170101000820100000005000 0200000000000949   
0601VDH2N       20170101000825100000005000 0200000000000952   
0601VDH2N       20170101000830100000005000 0200000000000960   
0601VDH2N       20170101000835100000005000 0200000000000965   
0601VDH2N       20170101000840100000005000 0200000000000970   
0601VDH2N       20170101000845100000005000 0200000000000974   
0601VDH2N       20170101000850100000005000 0200000000000979   
0601VDH2N       20170101000855100000005000 0200000000000984   
0601VDH2N       20170101000860100000005000 0200000000000989   
0601VDH2N       20170101000865100000005000 0200000000000994   
0601VDH2N       20170101000870100000005000 0200000000000998   
0601VDH2N       20170101000875100000005000 0200000000001002   
0601VDH2N       20170101000880100000005000 0200000000001009   
0601VDH2N       20170101000885100000005000 0200000000001013   
0601VDH2N       20170101000890100000005000 0200000000001017   
0601VDH2N       20170101000895100000005000 0200000000001022   
0601VDH2N       20170101000900100000005000 0200000000001026   
0601VDH2N       20170101000905100000005000 0200000000001030   
0601VDH2N       20170101000910100000005000 0200000000001034   
0601VDH2N       20170101000915100000005000 0200000000001039   
0601VDH2N       20170101000920100000005000 0200000000001042   
0601VDH2N       20170101000925100000005000 0200000000001046   
0601VDH2N       20170101000930100000005000 0200000000001050   
0601VDH2N       20170101000935100000005000 0200000000001054   
0601VDH2N       20170101000940100000005000 0200000000001059   
0601VDH2N       20170101000945100000005000 0200000000001062   
0601VDH2N       20170101000950100000005000 0200000000001066   
0601VDH2N       20170101000955100000005000 0200000000001070   
0601VDH2N       20170101000960100000005000 0200000000001075   
0601VDH2N       20170101000965100000005000 0200000000001079   
0601VDH2N       20170101000970100000005000 0200000000001084   
0601VDH2N       20170101000975100000005000 0200000000001087   
0601VDH2N       20170101000980100000005000 0200000000001091   
0601VDH2N       20170101000985100000005000 0200000000001095   
0601VDH2N       20170101000990100000005000 0200000000001098   
0601VDH2N       20170101000995100000005000 0200000000001103   
0601VDH2N       20170101001000100000005000 0200000000001106   
0601VDH2N       20170101001005100000005000 0200000000001111   
0601VDH2N       20170101001010100000005000 0200000000001115   
0601VDH2N       20170101001015100000005000 0200000000001123   
0601VDH2N       20170101001020100000005000 0200000000001127   
0601VDH2N       20170101001025100000005000 0200000000001132   
0601VDH2N       20170101001030100000005000 0200000000001136   
0601VDH2N       20170101001035100000005000 0200000000001140   
0601VDH2N       20170101001040100000005000 0200000000001145   
0601VDH2N       20170101001045100000005000 0200000000001149   
0601VDH2N       20170101001050100000005000 0200000000001153   
0601VDH2N       20170101001055100000005000 0200000000001157   
0601VDH2N       20170101001060100000005000 0200000000001162   
0601VDH2N       20170101001065100000005000 0200000000001167   
0601VDH2N       20170101001070100000005000 0200000000001171   
0601VDH2N       20170101001075100000005000 0200000000001176   
0601VDH2N       20170101001080100000005000 0200000000001180   
0601VDH2N       20170101001085100000005000 0200000000001185   
0601VDH2N       20170101001090100000005000 0200000000001188   
0601VDH2N       20170101001095100000005000 0200000000001193   
0601VDH2N       20170101001100100000005000 0200000000001197   
0601VDH2N       20170101001105100000005000 0200000000001203   
0601VDH2N       20170101001110100000005000 0200000000001208   
0601VDH2N       20170101001115100000005000 0200000000001211   
0601VDH2N       20170101001120100000005000 0200000000001216   
0601VDH2N       20170101001125100000005000 0200000000001222   
0601VDH2N       20170101001130100000005000 0200000000001226   
0601VDH2N       20170101001135100000005000 0200000000001229   
0601VDH2N       20170101001140100000005000 0200000000001236   
0601VDH2N       20170101001145100000005000 0200000000001240   
0601VDH2N       20170101001150100000005000 0200000000001244   
0601VDH2N       20170101001155100000005000 0200000000001250   
0601VDH2N       20170101001160100000005000 0200000000001253   
0601VDH2N       20170101001165100000005000 0200000000001258   
0601VDH2N       20170101001170100000005000 0200000000001263   
0601VDH2N       20170101001175100000005000 0200000000001267   
0601VDH2N       20170101001180100000005000 0200000000001270   
0601VDH2N       20170101001185100000005000 0200000000001276   
0601VDH2N       20170101001190100000005000 0200000000001280   
0601VDH2N       20170101001195100000005000 0200000000001283   
0601VDH2N       20170101001200100000005000 0200000000001289   
0601VDH2N       20170101001205100000005000 0200000000001292   
0601VDH2N       20170101001210100000005000 0200000000001295   
0601VDH2N       20170101001215100000005000 0200000000001301   
0601VDH2N       20170101001220100000005000 0200000000001305   
0601VDH2N       20170101001225100000005000 0200000000001308   
0601VDH2N       20170101001230100000005000 0200000000001314   
0601VDH2N       20170101001235100000005000 0200000000001318   
0601VDH2N       20170101001240100000005000 0200000000001321   
0601VDH2N       20170101001245100000005000 0200000000001327   
0601VDH2N       20170101001250100000005000 0200000000001331   
0601VDH2N       20170101001255100000005000 0200000000001334   
0601VDH2N       20170101001260100000005000 0200000000001340   
0601VDH2N       20170101001265100000005000 0200000000001342   
0601VDH2N       20170101001270100000005000 0200000000001346   
0601VDH2N       20170101001275100000005000 0200000000001353   
0601VDH2N       20170101001280100000005000 0200000000001356   
0601VDH2N       20170101001285100000005000 0200000000001360   
0601VDH2N       20170101001290100000005000 0200000000001364   
0601VDH2N       20170101001295100000005000 0200000000001369   
0601VDH2N       20170101001300100000005000 0200000000001373   
0601VDH2N       20170101001305100000005000 0200000000001377   
0601VDH2N       20170101001310100000005000 0200000000001380   
0601VDH2N       20170101001315100000005000 0200000000001386   
0601VDH2N       20170101001320100000005000 0200000000001390   
0601VDH2N       20170101001325100000005000 0200000000001394   
0601VDH2N       20170101001330100000005000 0200000000001397   
0601VDH2N       20170101001335100000005000 0200000000001404   
0601VDH2N       20170101001340100000005000 0200000000001406   
0601VDH2N       20170101001345100000005000 0200000000001410   
0601VDH2N       20170101001350100000005000 0200000000001417   
0601VDH2N       20170101001355100000005000 0200000000001422   
0601VDH2N       20170101001360100000005000 0200000000001425   
0601VDH2N       20170101001365100000005000 0200000000001431   
0601VDH2N       20170101001370100000005000 0200000000001437   
0601VDH2N       20170101001375100000005000 0200000000001440   
0601VDH2N       20170101001380100000005000 0200000000001446   
0601VDH2N       20170101001385100000005000 0200000000001450   
0601VDH2N       20170101001390100000005000 0200000000001455   
0601VDH2N       20170101001395100000005000 0200000000001460   
0601VDH2N       20170101001400100000005000 0200000000001464   
0601VDH2N       20170101001405100000005000 0200000000001468   
0601VDH2N       20170101001410100000005000 0200000000001475   
0601VDH2N       20170101001415100000005000 0200000000001478   
0601VDH2N       20170101001420100000005000 0200000000001482   
0601VDH2N       20170101001425100000005000 0200000000001489   
0601VDH2N       20170101001430100000005000 0200000000001493   
0601VDH2N       20170101001435100000005000 0200000000001497   
0601VDH2N       20170101001440100000005000 0200000000001503   
0601VDH2N       20170101001445100000005000 0200000000001509   
0601VDH2N       20170101001450100000005000 0200000000001512   
0601VDH2N       20170101001455100000005000 0200000000001517   
0601VDH2N       20170101001460100000005000 0200000000001520   
0601VDH2N       20170101001465100000005000 0200000000001526   
0601VDH2N       20170101001470100000005000 0200000000001532   
0601VDH2N       20170101001475100000005000 0200000000001535   
0601VDH2N       20170101001480100000005000 0200000000001538   
0601VDH2N       20170101001485100000005000 0200000000001545   
0601VDH2N       20170101001490100000005000 0200000000001549   
0601VDH2N       20170101001495100000005000 0200000000001553   
0601VDH2N       20170101001500100000005000 0200000000001559   
0601VDH2N       20170101001505100000005000 0200000000001563   
0601VDH2N       20170101001510100000005000 0200000000001567   
0601VDH2N       20170101001515100000005000 0200000000001572   
0601VDH2N       20170101001520100000005000 0200000000001577   
0601VDH2N       20170101001525100000005000 0200000000001580   
0601VDH2N       20170101001530100000005000 0200000000001586   
0601VDH2N       20170101001535100000005000 0200000000001589   
0601VDH2N       20170101001540100000005000 0200000000001594   
0601VDH2N       20170101001545100000005000 0200000000001600   
0601VDH2N       20170101001550100000005000 0200000000001604   
0601VDH2N       20170101001555100000005000 0200000000001608   
0601VDH2N       20170101001560100000005000 0200000000001612   
0601VDH2N       20170101001565100000005000 0200000000001618   
0601VDH2N       20170101001570100000005000 0200000000001621   
0601VDH2N       20170101001575100000005000 0200000000001626   
0601VDH2N       20170101001580100000005000 0200000000001632   
0601VDH2N       20170101001585100000005000 0200000000001636   
0601VDH2N       20170101001590100000005000 0200000000001640   
0601VDH2N       20170101001595100000005000 0200000000001647   
0601VDH2N       20170101001600100000005000 0200000000001651   
0601VDH2N       20170101001605100000005000 0200000000001656   
0601VDH2N       20170101001610100000005000 0200000000001662   
0601VDH2N       20170101001615100000005000 0200000000001668   
0601VDH2N       20170101001620100000005000 0200000000001671   
0601VDH2N       20170101001625100000005000 0200000000001678   
0601VDH2N       20170101001630100000005000 0200000000001683   
0601VDH2N       20170101001635100000005000 0200000000001688   
0601VDH2N       20170101001640100000005000 0200000000001695   
0601VDH2N       20170101001645100000005000 0200000000001699   
0601VDH2N       20170101001650100000005000 0200000000001703   
0601VDH2N       20170101001655100000005000 0200000000001709   
0601VDH2N       20170101001660100000005000 0200000000001715   
0601VDH2N       20170101001665100000005000 0200000000001718   
0601VDH2N       20170101001670100000005000 0200000000001725   
0601VDH2N       20170101001675100000005000 0200000000001730   
0601VDH2N       20170101001680100000005000 0200000000001735   
0601VDH2N       20170101001685100000005000 0200000000001741   
0601VDH2N       20170101001690100000005000 0200000000001747   
0601VDH2N       20170101001695100000005000 0200000000001752   
0601VDH2N       20170101001700100000005000 0200000000001759   
0601VDH2N       20170101001705100000005000 0200000000001763   
0601VDH2N       20170101001710100000005000 0200000000001768   
0601VDH2N       20170101001715100000005000 0200000000001776   
0601VDH2N       20170101001720100000005000 0200000000001779   
0601VDH2N       20170101001725100000005000 0200000000001785   
0601VDH2N       20170101001730100000005000 0200000000001790   
0601VDH2N       20170101001735100000005000 0200000000001797   
0601VDH2N       20170101001740100000005000 0200000000001800   
0601VDH2N       20170101001745100000005000 0200000000001808   
0601VDH2N       20170101001750100000005000 0200000000001811   
0601VDH2N       20170101001755100000005000 0200000000001817   
0601VDH2N       20170101001760100000005000 0200000000001822   
0601VDH2N       20170101001765100000005000 0200000000001827   
0601VDH2N       20170101001770100000005000 0200000000001831   
0601VDH2N       20170101001775100000005000 0200000000001838   
0601VDH2N       20170101001780100000005000 0200000000001842   
0601VDH2N       20170101001785100000005000 0200000000001847   
0601VDH2N       20170101001790100000005000 0200000000001853   
0601VDH2N       20170101001795100000005000 0200000000001856   
0601VDH2N       20170101001800100000005000 0200000000001862   
0601VDH2N       20170101001805100000005000 0200000000001868   
0601VDH2N       20170101001810100000005000 0200000000001872   
0601VDH2N       20170101001815100000005000 0200000000001876   
0601VDH2N       20170101001820100000005000 0200000000001883   
0601VDH2N       20170101001825100000005000 0200000000001887   
0601VDH2N       20170101001830100000005000 0200000000001891   
0601VDH2N       20170101001835100000005000 0200000000001896   
0601VDH2N       20170101001840100000005000 0200000000001900   
0601VDH2N       20170101001845100000005000 0200000000001905   
0601VDH2N       20170101001850100000005000 0200000000001911   
0601VDH2N       20170101001855100000005000 0200000000001914   
0601VDH2N       20170101001860100000005000 0200000000001918   
0601VDH2N       20170101001865100000005000 0200000000001925   
0601VDH2N       20170101001870100000005000 0200000000001929   
0601VDH2N       20170101001875100000005000 0200000000001932   
0601VDH2N       20170101001880100000005000 0200000000001936   
0601VDH2N       20170101001885100000005000 0200000000001941   
0601VDH2N       20170101001890100000005000 0200000000001944   
0601VDH2N       20170101001895100000005000 0200000000001948   
0601VDH2N       20170101001900100000005000 0200000000001951   
0601VDH2N       20170101001905100000005000 0200000000001955   
0601VDH2N       20170101001910100000005000 0200000000001960   
0601VDH2N       20170101001915100000005000 0200000000001963   
0601VDH2N       20170101001920100000005000 0200000000001967   
0601VDH2N       20170101001925100000005000 0200000000001971   
0601VDH2N       20170101001930100000005000 0200000000001974   
0601VDH2N       20170101001935100000005000 0200000000001977   
0601VDH2N       20170101001940100000005000 0200000000001982   
0601VDH2N       20170101001945100000005000 0200000000001985   
0601VDH2N       20170101001950100000005000 0200000000001989   
0601VDH2N       20170101001955100000005000 0200000000001993   
0601VDH2N       20170101001960100000005000 0200000000001996   
0601VDH2N       20170101001965100000005000 0200000000001999   
0601VDH2N       20170101001970100000005000 0200000000002004   
0601VDH2N       20170101001975100000005000 0200000000002007   
0601VDH2N       20170101001980100000005000 0200000000002009   
0601VDH2N       20170101001985100000005000 0200000000002015   
0601VDH2N       20170101001990100000005000 0200000000002017   
0601VDH2N       20170101001995100000005000 0200000000002020   
0601VDH2N       20170101002000100000050000 0200000000002041   
0601VDH2N       20170101002050100000050000 0200000000002078   
0601VDH2N       20170101002100100000050000 0200000000002116   
0601VDH2N       20170101002150100000050000 0200000000002150   
0601VDH2N       20170101002200100000050000 0200000000002182   
0601VDH2N       20170101002250100000050000 0200000000002221   
0601VDH2N       20170101002300100000050000 0200000000002265   
0601VDH2N       20170101002350100000050000 0200000000002305   
0601VDH2N       20170101002400100000050000 0200000000002343   
0601VDH2N       20170101002450100000050000 0200000000002380   
0601VDH2N       20170101002500100000050000 0200000000002414   
0601VDH2N       20170101002550100000050000 0200000000002446   
0601VDH2N       20170101002600100000050000 0200000000002479   
0601VDH2N       20170101002650100000050000 0200000000002511   
0601VDH2N       20170101002700100000050000 0200000000002541   
0601VDH2N       20170101002750100000050000 0200000000002571   
0601VDH2N       20170101002800100000050000 0200000000002598   
0601VDH2N       20170101002850100000050000 0200000000002625   
0601VDH2N       20170101002900100000050000 0200000000002651   
0601VDH2N       20170101002950100000050000 0200000000002678   
0601VDH2N       20170101003000100000050000 0200000000002703   
0601VDH2N       20170101003050100000050000 0200000000002727   
0601VDH2N       20170101003100100000050000 0200000000002751   
0601VDH2N       20170101003150100000050000 0200000000002774   
0601VDH2N       20170101003200100000050000 0200000000002795   
0601VDH2N       20170101003250100000050000 0200000000002817   
0601VDH2N       20170101003300100000050000 0200000000002838   
0601VDH2N       20170101003350100000050000 0200000000002860   
0601VDH2N       20170101003400100000050000 0200000000002881   
0601VDH2N       20170101003450100000050000 0200000000002900   
0601VDH2N       20170101003500100000050000 0200000000002919   
0601VDH2N       20170101003550100000050000 0200000000002938   
0601VDH2N       20170101003600100000050000 0200000000002956   
0601VDH2N       20170101003650100000050000 0200000000002975   
0601VDH2N       20170101003700100000050000 0200000000002993   
0601VDH2N       20170101003750100000050000 0200000000003011   
0601VDH2N       20170101003800100000050000 0200000000003029   
0601VDH2N       20170101003850100000050000 0200000000003045   
0601VDH2N       20170101003900100000050000 0200000000003062   
0601VDH2N       20170101003950100000050000 0200000000003077   
0601VDH2N       20170101004000100000050000 0200000000003094   
0601VDH2N       20170101004050100000050000 0200000000003111   
0601VDH2N       20170101004100100000050000 0200000000003126   
0601VDH2N       20170101004150100000050000 0200000000003142   
0601VDH2N       20170101004200100000050000 0200000000003157   
0601VDH2N       20170101004250100000050000 0200000000003171   
