00AR               20131210                                                                                   
0601ARH6N       20140101000990100000005000 0600004600000463   
0601ARH6N       20140101000995100000005000 0600004670000468   
0601ARH6N       20140101001000100000005000 0600004750000474   
0601ARH6N       20140101001005100000005000 0600004820000478   
0601ARH6N       20140101001010100000005000 0600004890000483   
0601ARH6N       20140101001015100000005000 0600004950000486   
0601ARH6N       20140101001020100000005000 0600005020000491   
0601ARH6N       20140101001025100000005000 0600005100000496   
0601ARH6N       20140101001030100000005000 0600005170000501   
0601ARH6N       20140101001035100000005000 0600005240000505   
0601ARH6N       20140101001040100000005000 0600005310000509   
0601ARH6N       20140101001045100000005000 0600005380000514   
0601ARH6N       20140101001050100000005000 0600005470000520   
0601ARH6N       20140101001055100000005000 0600005540000524   
0601ARH6N       20140101001060100000005000 0600005620000529   
0601ARH6N       20140101001065100000005000 0600005710000535   
0601ARH6N       20140101001070100000005000 0600005790000540   
0601ARH6N       20140101001075100000005000 0600005860000544   
0601ARH6N       20140101001080100000005000 0600005960000551   
0601ARH6N       20140101001085100000005000 0600006030000554   
0601ARH6N       20140101001090100000005000 0600006110000559   
0601ARH6N       20140101001095100000005000 0600006200000565   
0601ARH6N       20140101001100100000005000 0600006280000570   
0601ARH6N       20140101001105100000005000 0600006360000574   
0601ARH6N       20140101001110100000005000 0600006450000580   
0601ARH6N       20140101001115100000005000 0600006530000584   
0601ARH6N       20140101001120100000005000 0600006600000588   
0601ARH6N       20140101001125100000005000 0600006700000594   
0601ARH6N       20140101001130100000005000 0600006770000598   
0601ARH6N       20140101001135100000005000 0600006850000602   
0601ARH6N       20140101001140100000005000 0600006940000607   
0601ARH6N       20140101001145100000005000 0600007020000612   
0601ARH6N       20140101001150100000005000 0600007100000616   
0601ARH6N       20140101001155100000005000 0600007190000621   
0601ARH6N       20140101001160100000005000 0600007270000625   
0601ARH6N       20140101001165100000005000 0600007340000629   
0601ARH6N       20140101001170100000005000 0600007430000634   
0601ARH6N       20140101001175100000005000 0600007510000638   
0601ARH6N       20140101001180100000005000 0600007590000642   
0601ARH6N       20140101001185100000005000 0600007680000647   
0601ARH6N       20140101001190100000005000 0600007760000651   
0601ARH6N       20140101001195100000005000 0600007840000655   
0601ARH6N       20140101001200100000005000 0600007930000659   
0601ARH6N       20140101001205100000005000 0600008010000663   
0601ARH6N       20140101001210100000005000 0600008080000666   
0601ARH6N       20140101001215100000005000 0600008170000671   
0601ARH6N       20140101001220100000005000 0600008250000675   
0601ARH6N       20140101001225100000005000 0600008330000679   
0601ARH6N       20140101001230100000005000 0600008420000683   
0601ARH6N       20140101001235100000005000 0600008500000687   
0601ARH6N       20140101001240100000005000 0600008580000691   
0601ARH6N       20140101001245100000005000 0600008680000696   
0601ARH6N       20140101001250100000005000 0600008770000700   
0601ARH6N       20140101001255100000005000 0600008850000704   
0601ARH6N       20140101001260100000005000 0600008950000709   
0601ARH6N       20140101001265100000005000 0600009030000712   
0601ARH6N       20140101001270100000005000 0600009120000717   
0601ARH6N       20140101001275100000005000 0600009220000722   
0601ARH6N       20140101001280100000005000 0600009300000725   
0601ARH6N       20140101001285100000005000 0600009380000729   
0601ARH6N       20140101001290100000005000 0600009480000733   
0601ARH6N       20140101001295100000005000 0600009570000738   
0601ARH6N       20140101001300100000005000 0600009650000741   
0601ARH6N       20140101001305100000005000 0600009750000746   
0601ARH6N       20140101001310100000005000 0600009830000749   
0601ARH6N       20140101001315100000005000 0600009910000752   
0601ARH6N       20140101001320100000005000 0600010010000757   
0601ARH6N       20140101001325100000005000 0600010100000761   
0601ARH6N       20140101001330100000005000 0600010180000764   
0601ARH6N       20140101001335100000005000 0600010280000769   
0601ARH6N       20140101001340100000005000 0600010360000772   
0601ARH6N       20140101001345100000005000 0600010440000775   
0601ARH6N       20140101001350100000005000 0600010530000779   
0601ARH6N       20140101001355100000005000 0600010620000782   
0601ARH6N       20140101001360100000005000 0600010690000785   
0601ARH6N       20140101001365100000005000 0600010790000789   
0601ARH6N       20140101001370100000005000 0600010890000793   
0601ARH6N       20140101001375100000005000 0600010980000797   
0601ARH6N       20140101001380100000005000 0600011100000803   
0601ARH6N       20140101001385100000005000 0600011210000808   
0601ARH6N       20140101001390100000005000 0600011310000812   
0601ARH6N       20140101001395100000005000 0600011430000818   
0601ARH6N       20140101001400100000005000 0600011530000822   
0601ARH6N       20140101001405100000005000 0600011630000826   
0601ARH6N       20140101001410100000005000 0600011750000832   
0601ARH6N       20140101001415100000005000 0600011850000836   
0601ARH6N       20140101001420100000005000 0600011950000840   
0601ARH6N       20140101001425100000005000 0600012070000846   
0601ARH6N       20140101001430100000005000 0600012170000850   
0601ARH6N       20140101001435100000005000 0600012270000854   
0601ARH6N       20140101001440100000005000 0600012390000859   
0601ARH6N       20140101001445100000005000 0600012490000863   
0601ARH6N       20140101001450100000005000 0600012590000867   
0601ARH6N       20140101001455100000005000 0600012710000872   
0601ARH6N       20140101001460100000005000 0600012820000877   
0601ARH6N       20140101001465100000005000 0600012920000880   
0601ARH6N       20140101001470100000005000 0600013040000886   
0601ARH6N       20140101001475100000005000 0600013140000889   
0601ARH6N       20140101001480100000005000 0600013240000893   
0601ARH6N       20140101001485100000005000 0600013370000899   
0601ARH6N       20140101001490100000010000 0600000000000902   
0601ARH6N       20140101001500100000500000 0600000000001116   
0601ARH6N       20140101002000100000500000 0600000000001507   
0601ARH6N       20140101002500100007499900 0600000000001654   
0601ARH7N       20140101000000100000115000 0700000000000027   
0601ARH7N       20140101000115100000005000 0700000030000026   
0601ARH7N       20140101000120100000005000 0700000030000024   
0601ARH7N       20140101000125100000005000 0700000030000024   
0601ARH7N       20140101000130100000005000 0700000030000023   
0601ARH7N       20140101000135100000005000 0700000030000022   
0601ARH7N       20140101000140100000005000 0700000030000021   
0601ARH7N       20140101000145100000005000 0700000030000020   
0601ARH7N       20140101000150100000005000 0700000030000020   
0601ARH7N       20140101000155100000005000 0700000030000019   
0601ARH7N       20140101000160100000005000 0700000030000018   
0601ARH7N       20140101000165100000005000 0700000030000018   
0601ARH7N       20140101000170100000005000 0700000030000017   
0601ARH7N       20140101000175100000005000 0700000030000017   
0601ARH7N       20140101000180100000005000 0700000030000016   
0601ARH7N       20140101000185100000005000 0700000030000016   
0601ARH7N       20140101000190100000005000 0700000030000016   
0601ARH7N       20140101000195100000005000 0700000030000015   
0601ARH7N       20140101000200100000005000 0700000030000015   
0601ARH7N       20140101000205100000005000 0700000030000014   
0601ARH7N       20140101000210100000005000 0700000030000014   
0601ARH7N       20140101000215100000005000 0700000030000014   
0601ARH7N       20140101000220100000005000 0700000030000013   
0601ARH7N       20140101000225100000005000 0700000030000013   
0601ARH7N       20140101000230100000005000 0700000030000013   
0601ARH7N       20140101000235100000005000 0700000030000013   
0601ARH7N       20140101000240100000005000 0700000030000012   
0601ARH7N       20140101000245100000005000 0700000030000012   
0601ARH7N       20140101000250100000005000 0700000030000012   
0601ARH7N       20140101000255100000005000 0700000030000012   
0601ARH7N       20140101000260100000005000 0700000030000011   
0601ARH7N       20140101000265100000005000 0700000030000011   
0601ARH7N       20140101000270100000005000 0700000030000011   
0601ARH7N       20140101000275100000005000 0700000030000011   
0601ARH7N       20140101000280100000005000 0700000030000011   
0601ARH7N       20140101000285100000005000 0700000030000010   
0601ARH7N       20140101000290100000005000 0700000030000010   
0601ARH7N       20140101000295100000005000 0700000030000010   
0601ARH7N       20140101000300100000005000 0700000030000010   
0601ARH7N       20140101000305100000005000 0700000030000010   
0601ARH7N       20140101000310100000005000 0700000030000010   
0601ARH7N       20140101000315100000005000 0700000030000009   
0601ARH7N       20140101000320100000005000 0700000030000009   
0601ARH7N       20140101000325100000005000 0700000030000009   
0601ARH7N       20140101000330100000005000 0700000030000009   
0601ARH7N       20140101000335100000005000 0700000030000009   
0601ARH7N       20140101000340100000005000 0700000030000009   
0601ARH7N       20140101000345100000005000 0700000030000009   
0601ARH7N       20140101000350100000005000 0700000030000009   
0601ARH7N       20140101000355100000005000 0700000030000008   
0601ARH7N       20140101000360100000005000 0700000030000008   
0601ARH7N       20140101000365100000005000 0700000030000008   
0601ARH7N       20140101000370100000005000 0700000030000008   
0601ARH7N       20140101000375100000005000 0700000030000008   
0601ARH7N       20140101000380100000005000 0700000030000008   
0601ARH7N       20140101000385100000005000 0700000030000008   
0601ARH7N       20140101000390100000005000 0700000030000008   
0601ARH7N       20140101000395100000005000 0700000030000008   
0601ARH7N       20140101000400100000005000 0700000030000007   
0601ARH7N       20140101000405100000005000 0700000030000007   
0601ARH7N       20140101000410100000005000 0700000030000007   
0601ARH7N       20140101000415100000005000 0700000030000007   
0601ARH7N       20140101000420100000005000 0700000030000007   
0601ARH7N       20140101000425100000005000 0700000030000007   
0601ARH7N       20140101000430100000005000 0700000030000007   
0601ARH7N       20140101000435100000005000 0700000030000007   
0601ARH7N       20140101000440100000005000 0700000030000007   
0601ARH7N       20140101000445100000005000 0700000030000007   
0601ARH7N       20140101000450100000005000 0700000030000007   
0601ARH7N       20140101000455100000005000 0700000030000007   
0601ARH7N       20140101000460100000005000 0700000030000006   
0601ARH7N       20140101000465100000005000 0700000030000006   
0601ARH7N       20140101000470100000005000 0700000030000006   
0601ARH7N       20140101000475100000005000 0700000030000006   
0601ARH7N       20140101000480100000005000 0700000030000006   
0601ARH7N       20140101000485100000005000 0700000030000006   
0601ARH7N       20140101000490100000005000 0700000030000006   
0601ARH7N       20140101000495100000005000 0700000030000006   
0601ARH7N       20140101000500100000005000 0700000030000006   
0601ARH7N       20140101000505100000005000 0700000030000006   
0601ARH7N       20140101000510100000005000 0700000030000006   
0601ARH7N       20140101000515100000005000 0700000030000006   
0601ARH7N       20140101000520100000005000 0700000030000006   
0601ARH7N       20140101000525100000005000 0700000030000006   
0601ARH7N       20140101000530100000005000 0700000030000006   
0601ARH7N       20140101000535100000005000 0700000030000006   
0601ARH7N       20140101000540100000005000 0700000030000006   
0601ARH7N       20140101000545100000005000 0700000030000005   
0601ARH7N       20140101000550100000005000 0700000030000005   
0601ARH7N       20140101000555100000005000 0700000030000005   
0601ARH7N       20140101000560100000005000 0700000030000005   
0601ARH7N       20140101000565100000005000 0700000030000005   
0601ARH7N       20140101000570100000005000 0700000030000005   
0601ARH7N       20140101000575100000005000 0700000030000005   
0601ARH7N       20140101000580100000005000 0700000030000005   
0601ARH7N       20140101000585100000005000 0700000030000005   
0601ARH7N       20140101000590100000005000 0700000030000005   
0601ARH7N       20140101000595100000005000 0700000030000005   
0601ARH7N       20140101000600100000005000 0700000030000005   
0601ARH7N       20140101000605100000005000 0700000030000005   
0601ARH7N       20140101000610100000005000 0700000030000005   
0601ARH7N       20140101000615100000005000 0700000030000005   
0601ARH7N       20140101000620100000005000 0700000030000005   
0601ARH7N       20140101000625100000005000 0700000030000005   
0601ARH7N       20140101000630100000005000 0700000030000005   
0601ARH7N       20140101000635100000005000 0700000030000005   
0601ARH7N       20140101000640100000005000 0700000030000005   
0601ARH7N       20140101000645100000005000 0700000040000006   
0601ARH7N       20140101000650100000005000 0700000050000008   
0601ARH7N       20140101000655100000005000 0700000080000012   
0601ARH7N       20140101000660100000005000 0700000110000017   
0601ARH7N       20140101000665100000005000 0700000130000019   
0601ARH7N       20140101000670100000005000 0700000160000024   
0601ARH7N       20140101000675100000005000 0700000190000028   
0601ARH7N       20140101000680100000005000 0700000220000032   
0601ARH7N       20140101000685100000005000 0700000260000038   
0601ARH7N       20140101000690100000005000 0700000310000045   
0601ARH7N       20140101000695100000005000 0700000350000050   
0601ARH7N       20140101000700100000005000 0700000390000056   
0601ARH7N       20140101000705100000005000 0700000440000062   
0601ARH7N       20140101000710100000005000 0700000490000069   
0601ARH7N       20140101000715100000005000 0700000530000074   
0601ARH7N       20140101000720100000005000 0700000570000079   
0601ARH7N       20140101000725100000005000 0700000620000085   
0601ARH7N       20140101000730100000005000 0700000670000091   
0601ARH7N       20140101000735100000005000 0700000720000098   
0601ARH7N       20140101000740100000005000 0700000770000104   
0601ARH7N       20140101000745100000005000 0700000830000111   
0601ARH7N       20140101000750100000005000 0700000890000118   
0601ARH7N       20140101000755100000005000 0700000940000124   
0601ARH7N       20140101000760100000005000 0700000990000130   
0601ARH7N       20140101000765100000005000 0700001050000137   
0601ARH7N       20140101000770100000005000 0700001110000144   
0601ARH7N       20140101000775100000005000 0700001160000149   
0601ARH7N       20140101000780100000005000 0700001210000155   
0601ARH7N       20140101000785100000005000 0700001270000161   
0601ARH7N       20140101000790100000005000 0700001320000167   
0601ARH7N       20140101000795100000005000 0700001380000173   
0601ARH7N       20140101000800100000005000 0700001430000178   
0601ARH7N       20140101000805100000005000 0700001490000185   
0601ARH7N       20140101000810100000005000 0700001540000190   
0601ARH7N       20140101000815100000005000 0700001590000194   
0601ARH7N       20140101000820100000005000 0700001660000202   
0601ARH7N       20140101000825100000005000 0700001720000208   
0601ARH7N       20140101000830100000005000 0700001780000214   
0601ARH7N       20140101000835100000005000 0700001840000220   
0601ARH7N       20140101000840100000005000 0700001910000227   
0601ARH7N       20140101000845100000005000 0700001960000231   
0601ARH7N       20140101000850100000005000 0700002020000237   
0601ARH7N       20140101000855100000005000 0700002080000243   
0601ARH7N       20140101000860100000005000 0700002140000248   
0601ARH7N       20140101000865100000005000 0700002210000255   
0601ARH7N       20140101000870100000005000 0700002270000260   
0601ARH7N       20140101000875100000005000 0700002330000266   
0601ARH7N       20140101000880100000005000 0700002380000270   
0601ARH7N       20140101000885100000005000 0700002450000276   
0601ARH7N       20140101000890100000005000 0700002510000281   
0601ARH7N       20140101000895100000005000 0700002570000286   
0601ARH7N       20140101000900100000005000 0700002630000291   
0601ARH7N       20140101000905100000005000 0700002690000296   
0601ARH7N       20140101000910100000005000 0700002760000302   
0601ARH7N       20140101000915100000005000 0700002820000307   
0601ARH7N       20140101000920100000005000 0700002870000311   
0601ARH7N       20140101000925100000005000 0700002930000316   
0601ARH7N       20140101000930100000005000 0700002990000321   
0601ARH7N       20140101000935100000005000 0700003060000326   
0601ARH7N       20140101000940100000005000 0700003120000331   
0601ARH7N       20140101000945100000005000 0700003180000336   
0601ARH7N       20140101000950100000005000 0700003240000340   
0601ARH7N       20140101000955100000005000 0700003310000346   
0601ARH7N       20140101000960100000005000 0700003370000350   
0601ARH7N       20140101000965100000005000 0700003440000356   
0601ARH7N       20140101000970100000005000 0700003510000361   
0601ARH7N       20140101000975100000005000 0700003570000365   
0601ARH7N       20140101000980100000005000 0700003650000372   
0601ARH7N       20140101000985100000005000 0700003720000377   
0601ARH7N       20140101000990100000005000 0700003790000382   
0601ARH7N       20140101000995100000005000 0700003860000387   
0601ARH7N       20140101001000100000005000 0700003940000393   
0601ARH7N       20140101001005100000005000 0700004010000398   
0601ARH7N       20140101001010100000005000 0700004080000403   
0601ARH7N       20140101001015100000005000 0700004140000407   
0601ARH7N       20140101001020100000005000 0700004210000412   
0601ARH7N       20140101001025100000005000 0700004290000418   
0601ARH7N       20140101001030100000005000 0700004360000422   
0601ARH7N       20140101001035100000005000 0700004430000427   
0601ARH7N       20140101001040100000005000 0700004490000431   
0601ARH7N       20140101001045100000005000 0700004560000435   
0601ARH7N       20140101001050100000005000 0700004640000441   
0601ARH7N       20140101001055100000005000 0700004710000445   
0601ARH7N       20140101001060100000005000 0700004780000450   
0601ARH7N       20140101001065100000005000 0700004860000455   
0601ARH7N       20140101001070100000005000 0700004930000460   
0601ARH7N       20140101001075100000005000 0700005000000464   
0601ARH7N       20140101001080100000005000 0700005080000469   
0601ARH7N       20140101001085100000005000 0700005140000473   
0601ARH7N       20140101001090100000005000 0700005210000477   
0601ARH7N       20140101001095100000005000 0700005300000483   
0601ARH7N       20140101001100100000005000 0700005360000486   
0601ARH7N       20140101001105100000005000 0700005440000491   
0601ARH7N       20140101001110100000005000 0700005530000497   
0601ARH7N       20140101001115100000005000 0700005610000502   
0601ARH7N       20140101001120100000005000 0700005680000506   
0601ARH7N       20140101001125100000005000 0700005770000512   
0601ARH7N       20140101001130100000005000 0700005850000517   
0601ARH7N       20140101001135100000005000 0700005930000521   
0601ARH7N       20140101001140100000005000 0700006020000527   
0601ARH7N       20140101001145100000005000 0700006100000532   
0601ARH7N       20140101001150100000005000 0700006170000535   
0601ARH7N       20140101001155100000005000 0700006270000542   
0601ARH7N       20140101001160100000005000 0700006340000545   
0601ARH7N       20140101001165100000005000 0700006420000550   
0601ARH7N       20140101001170100000005000 0700006510000555   
0601ARH7N       20140101001175100000005000 0700006590000560   
0601ARH7N       20140101001180100000005000 0700006670000564   
0601ARH7N       20140101001185100000005000 0700006760000569   
0601ARH7N       20140101001190100000005000 0700006840000574   
0601ARH7N       20140101001195100000005000 0700006910000577   
0601ARH7N       20140101001200100000005000 0700007010000583   
0601ARH7N       20140101001205100000005000 0700007080000586   
0601ARH7N       20140101001210100000005000 0700007160000591   
0601ARH7N       20140101001215100000005000 0700007250000595   
0601ARH7N       20140101001220100000005000 0700007330000600   
0601ARH7N       20140101001225100000005000 0700007400000603   
0601ARH7N       20140101001230100000005000 0700007500000609   
0601ARH7N       20140101001235100000005000 0700007570000612   
0601ARH7N       20140101001240100000005000 0700007650000616   
0601ARH7N       20140101001245100000005000 0700007740000620   
0601ARH7N       20140101001250100000005000 0700007820000624   
0601ARH7N       20140101001255100000005000 0700007900000628   
0601ARH7N       20140101001260100000005000 0700007990000633   
0601ARH7N       20140101001265100000005000 0700008070000637   
0601ARH7N       20140101001270100000005000 0700008140000640   
0601ARH7N       20140101001275100000005000 0700008240000645   
0601ARH7N       20140101001280100000005000 0700008310000648   
0601ARH7N       20140101001285100000005000 0700008390000652   
0601ARH7N       20140101001290100000005000 0700008480000656   
0601ARH7N       20140101001295100000005000 0700008570000661   
0601ARH7N       20140101001300100000005000 0700008650000664   
0601ARH7N       20140101001305100000005000 0700008750000669   
0601ARH7N       20140101001310100000005000 0700008830000673   
0601ARH7N       20140101001315100000005000 0700008920000677   
0601ARH7N       20140101001320100000005000 0700009020000682   
0601ARH7N       20140101001325100000005000 0700009100000685   
0601ARH7N       20140101001330100000005000 0700009180000689   
0601ARH7N       20140101001335100000005000 0700009280000694   
0601ARH7N       20140101001340100000005000 0700009370000698   
0601ARH7N       20140101001345100000005000 0700009450000701   
0601ARH7N       20140101001350100000005000 0700009550000706   
0601ARH7N       20140101001355100000005000 0700009630000709   
0601ARH7N       20140101001360100000005000 0700009710000713   
0601ARH7N       20140101001365100000005000 0700009810000717   
0601ARH7N       20140101001370100000005000 0700009900000721   
0601ARH7N       20140101001375100000005000 0700009980000725   
0601ARH7N       20140101001380100000005000 0700010080000729   
0601ARH7N       20140101001385100000005000 0700010160000732   
0601ARH7N       20140101001390100000005000 0700010250000736   
0601ARH7N       20140101001395100000005000 0700010340000740   
0601ARH7N       20140101001400100000005000 0700010420000743   
0601ARH7N       20140101001405100000005000 0700010500000746   
0601ARH7N       20140101001410100000005000 0700010600000750   
0601ARH7N       20140101001415100000005000 0700010680000753   
0601ARH7N       20140101001420100000005000 0700010760000756   
0601ARH7N       20140101001425100000005000 0700010850000760   
0601ARH7N       20140101001430100000005000 0700010930000763   
0601ARH7N       20140101001435100000005000 0700011010000766   
0601ARH7N       20140101001440100000005000 0700011110000770   
0601ARH7N       20140101001445100000005000 0700011190000773   
0601ARH7N       20140101001450100000005000 0700011270000776   
0601ARH7N       20140101001455100000005000 0700011360000779   
0601ARH7N       20140101001460100000005000 0700011450000783   
0601ARH7N       20140101001465100000005000 0700011520000785   
0601ARH7N       20140101001470100000005000 0700011620000789   
0601ARH7N       20140101001475100000005000 0700011700000792   
0601ARH7N       20140101001480100000005000 0700011780000795   
0601ARH7N       20140101001485100000005000 0700011890000799   
0601ARH7N       20140101001490100000010000 0700000000000802   
0601ARH7N       20140101001500100000500000 0700000000001020   
0601ARH7N       20140101002000100000500000 0700000000001417   
0601ARH7N       20140101002500100007499900 0700000000001573   
0601ARH8N       20140101000000100000115000 0800000000000027   
0601ARH8N       20140101000115100000005000 0800000030000026   
0601ARH8N       20140101000120100000005000 0800000030000024   
0601ARH8N       20140101000125100000005000 0800000030000024   
0601ARH8N       20140101000130100000005000 0800000030000023   
0601ARH8N       20140101000135100000005000 0800000030000022   
0601ARH8N       20140101000140100000005000 0800000030000021   
0601ARH8N       20140101000145100000005000 0800000030000020   
0601ARH8N       20140101000150100000005000 0800000030000020   
0601ARH8N       20140101000155100000005000 0800000030000019   
0601ARH8N       20140101000160100000005000 0800000030000018   
0601ARH8N       20140101000165100000005000 0800000030000018   
0601ARH8N       20140101000170100000005000 0800000030000017   
0601ARH8N       20140101000175100000005000 0800000030000017   
0601ARH8N       20140101000180100000005000 0800000030000016   
0601ARH8N       20140101000185100000005000 0800000030000016   
0601ARH8N       20140101000190100000005000 0800000030000016   
0601ARH8N       20140101000195100000005000 0800000030000015   
0601ARH8N       20140101000200100000005000 0800000030000015   
0601ARH8N       20140101000205100000005000 0800000030000014   
0601ARH8N       20140101000210100000005000 0800000030000014   
0601ARH8N       20140101000215100000005000 0800000030000014   
0601ARH8N       20140101000220100000005000 0800000030000013   
0601ARH8N       20140101000225100000005000 0800000030000013   
0601ARH8N       20140101000230100000005000 0800000030000013   
0601ARH8N       20140101000235100000005000 0800000030000013   
0601ARH8N       20140101000240100000005000 0800000030000012   
0601ARH8N       20140101000245100000005000 0800000030000012   
0601ARH8N       20140101000250100000005000 0800000030000012   
0601ARH8N       20140101000255100000005000 0800000030000012   
0601ARH8N       20140101000260100000005000 0800000030000011   
0601ARH8N       20140101000265100000005000 0800000030000011   
0601ARH8N       20140101000270100000005000 0800000030000011   
0601ARH8N       20140101000275100000005000 0800000030000011   
0601ARH8N       20140101000280100000005000 0800000030000011   
0601ARH8N       20140101000285100000005000 0800000030000010   
0601ARH8N       20140101000290100000005000 0800000030000010   
0601ARH8N       20140101000295100000005000 0800000030000010   
0601ARH8N       20140101000300100000005000 0800000030000010   
0601ARH8N       20140101000305100000005000 0800000030000010   
0601ARH8N       20140101000310100000005000 0800000030000010   
0601ARH8N       20140101000315100000005000 0800000030000009   
0601ARH8N       20140101000320100000005000 0800000030000009   
0601ARH8N       20140101000325100000005000 0800000030000009   
0601ARH8N       20140101000330100000005000 0800000030000009   
0601ARH8N       20140101000335100000005000 0800000030000009   
0601ARH8N       20140101000340100000005000 0800000030000009   
0601ARH8N       20140101000345100000005000 0800000030000009   
0601ARH8N       20140101000350100000005000 0800000030000009   
0601ARH8N       20140101000355100000005000 0800000030000008   
0601ARH8N       20140101000360100000005000 0800000030000008   
0601ARH8N       20140101000365100000005000 0800000030000008   
0601ARH8N       20140101000370100000005000 0800000030000008   
0601ARH8N       20140101000375100000005000 0800000030000008   
0601ARH8N       20140101000380100000005000 0800000030000008   
0601ARH8N       20140101000385100000005000 0800000030000008   
0601ARH8N       20140101000390100000005000 0800000030000008   
0601ARH8N       20140101000395100000005000 0800000030000008   
0601ARH8N       20140101000400100000005000 0800000030000007   
0601ARH8N       20140101000405100000005000 0800000030000007   
0601ARH8N       20140101000410100000005000 0800000030000007   
0601ARH8N       20140101000415100000005000 0800000030000007   
0601ARH8N       20140101000420100000005000 0800000030000007   
0601ARH8N       20140101000425100000005000 0800000030000007   
0601ARH8N       20140101000430100000005000 0800000030000007   
0601ARH8N       20140101000435100000005000 0800000030000007   
0601ARH8N       20140101000440100000005000 0800000030000007   
0601ARH8N       20140101000445100000005000 0800000030000007   
0601ARH8N       20140101000450100000005000 0800000030000007   
0601ARH8N       20140101000455100000005000 0800000030000007   
0601ARH8N       20140101000460100000005000 0800000030000006   
0601ARH8N       20140101000465100000005000 0800000030000006   
0601ARH8N       20140101000470100000005000 0800000030000006   
0601ARH8N       20140101000475100000005000 0800000030000006   
0601ARH8N       20140101000480100000005000 0800000030000006   
0601ARH8N       20140101000485100000005000 0800000030000006   
0601ARH8N       20140101000490100000005000 0800000030000006   
0601ARH8N       20140101000495100000005000 0800000030000006   
0601ARH8N       20140101000500100000005000 0800000030000006   
0601ARH8N       20140101000505100000005000 0800000030000006   
0601ARH8N       20140101000510100000005000 0800000030000006   
0601ARH8N       20140101000515100000005000 0800000030000006   
0601ARH8N       20140101000520100000005000 0800000030000006   
0601ARH8N       20140101000525100000005000 0800000030000006   
0601ARH8N       20140101000530100000005000 0800000030000006   
0601ARH8N       20140101000535100000005000 0800000030000006   
0601ARH8N       20140101000540100000005000 0800000030000006   
0601ARH8N       20140101000545100000005000 0800000030000005   
0601ARH8N       20140101000550100000005000 0800000030000005   
0601ARH8N       20140101000555100000005000 0800000030000005   
0601ARH8N       20140101000560100000005000 0800000030000005   
0601ARH8N       20140101000565100000005000 0800000030000005   
0601ARH8N       20140101000570100000005000 0800000030000005   
0601ARH8N       20140101000575100000005000 0800000030000005   
0601ARH8N       20140101000580100000005000 0800000030000005   
0601ARH8N       20140101000585100000005000 0800000030000005   
0601ARH8N       20140101000590100000005000 0800000030000005   
0601ARH8N       20140101000595100000005000 0800000030000005   
0601ARH8N       20140101000600100000005000 0800000030000005   
0601ARH8N       20140101000605100000005000 0800000030000005   
0601ARH8N       20140101000610100000005000 0800000030000005   
0601ARH8N       20140101000615100000005000 0800000030000005   
0601ARH8N       20140101000620100000005000 0800000030000005   
0601ARH8N       20140101000625100000005000 0800000030000005   
0601ARH8N       20140101000630100000005000 0800000030000005   
0601ARH8N       20140101000635100000005000 0800000030000005   
0601ARH8N       20140101000640100000005000 0800000030000005   
0601ARH8N       20140101000645100000005000 0800000030000005   
0601ARH8N       20140101000650100000005000 0800000030000005   
0601ARH8N       20140101000655100000005000 0800000030000005   
0601ARH8N       20140101000660100000005000 0800000030000005   
0601ARH8N       20140101000665100000005000 0800000030000004   
0601ARH8N       20140101000670100000005000 0800000030000004   
0601ARH8N       20140101000675100000005000 0800000030000004   
0601ARH8N       20140101000680100000005000 0800000030000004   
0601ARH8N       20140101000685100000005000 0800000030000004   
0601ARH8N       20140101000690100000005000 0800000030000004   
0601ARH8N       20140101000695100000005000 0800000030000004   
0601ARH8N       20140101000700100000005000 0800000030000004   
0601ARH8N       20140101000705100000005000 0800000040000006   
0601ARH8N       20140101000710100000005000 0800000060000008   
0601ARH8N       20140101000715100000005000 0800000090000013   
0601ARH8N       20140101000720100000005000 0800000120000017   
0601ARH8N       20140101000725100000005000 0800000150000021   
0601ARH8N       20140101000730100000005000 0800000180000025   
0601ARH8N       20140101000735100000005000 0800000210000028   
0601ARH8N       20140101000740100000005000 0800000240000032   
0601ARH8N       20140101000745100000005000 0800000280000037   
0601ARH8N       20140101000750100000005000 0800000330000044   
0601ARH8N       20140101000755100000005000 0800000370000049   
0601ARH8N       20140101000760100000005000 0800000420000055   
0601ARH8N       20140101000765100000005000 0800000460000060   
0601ARH8N       20140101000770100000005000 0800000510000066   
0601ARH8N       20140101000775100000005000 0800000550000071   
0601ARH8N       20140101000780100000005000 0800000600000077   
0601ARH8N       20140101000785100000005000 0800000640000081   
0601ARH8N       20140101000790100000005000 0800000690000087   
0601ARH8N       20140101000795100000005000 0800000750000094   
0601ARH8N       20140101000800100000005000 0800000810000101   
0601ARH8N       20140101000805100000005000 0800000860000107   
0601ARH8N       20140101000810100000005000 0800000910000112   
0601ARH8N       20140101000815100000005000 0800000960000117   
0601ARH8N       20140101000820100000005000 0800001020000124   
0601ARH8N       20140101000825100000005000 0800001080000131   
0601ARH8N       20140101000830100000005000 0800001130000136   
0601ARH8N       20140101000835100000005000 0800001180000141   
0601ARH8N       20140101000840100000005000 0800001250000148   
0601ARH8N       20140101000845100000005000 0800001300000153   
0601ARH8N       20140101000850100000005000 0800001350000158   
0601ARH8N       20140101000855100000005000 0800001400000163   
0601ARH8N       20140101000860100000005000 0800001460000169   
0601ARH8N       20140101000865100000005000 0800001520000175   
0601ARH8N       20140101000870100000005000 0800001570000180   
